ETC_20190104_037456	Stone: {COUNT1} Sand: {COUNT2}	돌 : {COUNT1} 모래 : {COUNT2}				
ETC_20190104_037457	¡No puedes llevar más de {COUNT}!	{COUNT}개 이상 소지할 수 없습니다!				
ETC_20190104_037458	No tienes suficientes piedras{nl}. ¡Recoge más estolas de entre los escombros!	갖고있는 돌이 부족합니다{nl}돌더미에서 돌을 수집하세요!				
ETC_20190104_037459	No tienes suficiente arena{nl}. ¡Recoge más arena del montón!	갖고있는 모래가 부족합니다{nl}모래더미에서 모래를 수집하세요!				
ETC_20190104_037460	Has agotado todas las oportunidades de cambio de árbol de clases.	계열 변경 기회를 모두 사용하셨습니다				
ETC_20190104_037461	{#33FF33}[{NAME}]{/} El cambio de árbol de clases del personaje está disponible durante otros {#33FF33}[{DAYCOUNT} días]{/}.{#33FF33}Puedes visitar	{#33FF33}[{NAME}]{/}캐릭터의 계열변경 기간이 {#33FF33}[{DAYCOUNT}일]{/} 남았습니다.{nl}{#33FF33}클라페다 				
ETC_20190104_037462	{/} en Klaipeda para cambiar tu árbol de clases.	{/}를 통해 클래스 계열을 변경하실 수 있습니다				
ETC_20190104_037463	Change Class Tree [Remaining: {DAYCOUNT} days]	클래스 계열을 변경한다 [남은 기간 : {DAYCOUNT} 일]				
ETC_20190104_037464	Regresa a tu clase original [Restante: {DAYCOUNT}]	변경 전 클래스 계열로 돌아간다 [남은 기간 : {DAYCOUNT}]				
ETC_20190104_037465	{#33FF33}[{NAME}]{/} puede volver a ser {#33FF33}[	{#33FF33}[{NAME}]{/}캐릭터의 이전 {#33FF33}[				
ETC_20190104_037466	]{/} árbol durante otros {#33FF33}[{DAYCOUNT} días]{/}.	]{/}계열로 변경 하실 수 잇는 기간이 {#33FF33}[{DAYCOUNT}일]{/} 남았습니다.				
ETC_20190104_037467	Tu personaje no cumple los requisitos para un cambio de árbol de clases.	계열 변경 대상 캐릭터가 아닙니다				
ETC_20190104_037468	El período para cambiar el árbol de clases de tu personaje ha expirado.	계열 변경 기간이 종료된 캐릭터 입니다				
ETC_20190104_037469	{@st64}Se han emitido puntos de clase.{nl}Haga clic en el	{@st64}클래스 변경 포인트가 지급되었습니다{nl}하단 메뉴 				
ETC_20190104_037470	Advancement Info {img sysmenu_jobinfo}	전직 정보 {img sysmenu_jobinfo}				
ETC_20190104_037471	Botón para cambiar de clase.	버튼을 눌러 클래스 변경을 사용하실 수 있습니다				
ETC_20190104_037472	Receive supplies [Remaining: {COUNT}]	지원품을 받는다 [팀 기준 남은 횟수 : {COUNT}] 회				
ETC_20190104_037473	Uska's Support: Monster Hunt completed [{COUNT}] times!	우스카의 성장 지원 : 몬스터 처치 [{COUNT}] 달성!				
ETC_20190104_037474	Uska's Support: Raid Completion cleared [{COUNT}] times!	우스카의 성장 지원 : 레이드 클리어 [{COUNT}] 달성!				
ETC_20190104_037475	Soporte de Uska: No cumples los requisitos para participar en la Caza de Monstruos.	우스카의 성장 지원 : 몬스터 처치 진행 대상 캐릭터가 아닙니다				
ETC_20190104_037476	Soporte de Uska: No eres elegible para participar en la finalización de la incursión.	우스카의 성장 지원 : 레이드 클리어 진행 대상 캐릭터가 아닙니다				
ETC_20190104_037477	Apoyo de Uska: Ya has completado la Caza de monstruos con este personaje.	우스카의 성장 지원 : 몬스터 처치를 완료한 캐릭터 입니다				
ETC_20190104_037478	Soporte de Uska: Ya has completado la incursión con este personaje.	우스카의 성장 지원 : 레이드 클리어를 완료한 캐릭터 입니다				
ETC_20190104_037479	¡El {#33FF33}[Subevento de apoyo de Uska]{/} ha comenzado!{nl} Caza de monstruos: Derrota a 5000 monstruos (en todas las áreas excepto Restos de Bernice){nl}Completar incursión: 10 veces (derrota al jefe final de las incursiones únicas/legendarias)	{#33FF33}[우스카의 성장 지원 서브 이벤트]{/} 발동!{nl} 몬스터 처치 : 5,000 마리 (베르니케의 파편을 제외한 모든 지역){nl}레이드 클리어 : 10회 (유니크/레전드 레이드 최종 보스 처치) 				
ETC_20190104_037480	[Re:Build] Tu arma Masinios ha sido mejorada a +11.	[Re:Build] 마시니오스 무기가 +11강화 되었습니다				
ETC_20190104_037481	[Re:Build] Tu arma Masinios ha sido trascendida a +5.	[Re:Build] 마시니오스 무기가 +5 초월 되었습니다				
ETC_20190104_037482	Tus espacios para personajes han aumentado en +1.	 아이템을 사용해 캐릭터 슬롯이 1 증가하였습니다				
ETC_20190104_037483	En su lugar, recibirás 33 TP (gratis), ya que todos tus espacios para personajes están actualmente libres.	캐릭터 슬롯이 모두 개방되어 슬롯 아이템 대신 증정용 33TP 가 지급됩니다				
ETC_20190104_037484	ENH {COUNT1} TRA {COUNT2}	{COUNT1}강화 {COUNT2}초월				
ETC_20190104_037485	No hay artículos aplicables.	적용할 장비 아이템이 없습니다				
ETC_20190104_037486	Utilice la tienda de intercambio	교환 상점을 사용한다				
ETC_20190104_037487	Teletranspórtate a la zona de incursión de Boruta.	보루타 레이드 지역으로 이동				
ETC_20190104_037488	Teletranspórtate a la zona de Guerras Territoriales de Gremios	콜로니전 지역으로 이동				
ETC_20190104_037489	[One-time {COUNT}% OFF]	[최초 1회 {COUNT}%할인]				
ETC_20190104_037490	¡Se ha completado! {nl} Número total de completaciones: {COUNT}	을 완료 하셨습니다!{nl}총 완료 횟수 : {COUNT}				
ETC_20190104_037491	¡Se ha completado! {nl} Número total de completaciones: {COUNT}	를 완료 하셨습니다!{nl}총 완료 횟수 : {COUNT}				
ETC_20190104_037492	¡La etapa 5 del modo desafío ha sido completada! {nl}Número de completaciones: {COUNT}	챌린지 5단계를 완료 하셨습니다!{nl}총 완료 횟수 : {COUNT}				
ETC_20190104_037493	Estado de la misión del dragón Boruta:	현재 캐릭터 드래곤 보루타 퀘스트 상태 : 				
ETC_20190104_037494	Incomplete	미완료				
ETC_20190104_037495	{nl}Class Change: {COUNT}{nl}Astral Tower Closed Quarters: {COUNT2}{nl}Velcoffer's Nest: {COUNT3}{nl}Challenge Mode Stage 5: {COUNT3}	{nl}클래스 변경 : {COUNT1}회{nl}별의 탑 폐쇄 구역 완료 : {COUNT2}회{nl}벨코퍼의 둥지 완료 : {COUNT3}회{nl}챌린지 5단계 완료 : {COUNT3}회				
ETC_20190104_037496	[Physical]	[물리]				
ETC_20190104_037497	[Magic]	[마법]				
ETC_20190104_037498	[Missile]	[미사일]				
ETC_20190104_037499	[Pierce]	[찌르기]				
ETC_20190104_037500	[Slash]	[베기]				
ETC_20190104_037501	[Strike]	[때리기]				
ETC_20190104_037502	[Bow]	[활]				
ETC_20190104_037503	[Gun]	[총]				
ETC_20190104_037504	[Cannon]	[캐논]				
ETC_20190104_037505	[Fire]	[불]				
ETC_20190104_037506	[Ice]	[얼음]				
ETC_20190104_037507	[Lightning]	[전기]				
ETC_20190104_037508	[Poison]	[독]				
ETC_20190104_037509	[Earth]	[땅]				
ETC_20190104_037510	[Dark]	[어둠]				
ETC_20190104_037511	[Holy]	[신성]				
ETC_20190104_037512	[Psychokinesis]	[염]				
ETC_20190104_037513	[ATK speed]	[공격 속도]				
ETC_20190104_037514	[Puede utilizarse mientras se está montado]	[탑승 호환]				
ETC_20190104_037515	[Solo se puede usar estando montado]	[탑승 전용]				
ETC_20190104_037516	Summoning...	소환 중				
ETC_20190104_037517	Confío en que eres más sabio de lo que aparentas{nl}. ¿Entonces qué será? ¿Crees en las diosas? ¿O me seguirás y harás historia de verdad?{nl}	나는 당신이 지혜롭다고 믿어요.{nl}어떤가요?{nl}무력한 여신의 뒤에? 아니면 나를 따라 세상을 움직여 볼 건가요?				
ETC_20190104_037518	Giltine's Team Clash	길티네를 따라 : 클라페다 대격돌				
ETC_20190104_037519	Follow Giltine: Assault on Klaipeda	길티네를 따라 : 클라페다 습격 사건				
ETC_20190104_037520	No, esto no es para mí.	상대하지 않는다				
ETC_20190104_037521	Eres muy sabio, en verdad.	역시 당신은 현명해요.				
ETC_20190104_037522	Ya has recogido la recompensa del evento del día.	오늘은 이미 이벤트 보상을 받으셨습니다				
ETC_20190104_037523	- ¡Haz clic en los dispositivos de invocación cerca de la Estatua de la Diosa Ausrine para invocar monstruos!{nl}- Los monstruos invocados se envían al campamento contrario.{nl}- El equipo que envíe con éxito la mayor cantidad de monstruos durante el límite de 8 minutos gana.{nl}- Debes derrotar a t	- 여신 아우슈리네의 상 근처에 있는 붉은 소환 구체를 클릭하여 몬스터를 소환하세요!{nl}- 소환된 몬스터는 상대 진영으로 움직입니다.{nl}- 제한시간 8분 동안 상대 진영으로 몬스터가 많이 이동한 팀이 승리합니다.{nl}- 캐릭터가 속한 팀의 진영으로 몬스터가 오지 않도록 몬스터를 처치하세요.{nl}- 4분이 경과되면 몬스터 이동 수가 적은 팀에서 소환한 몬스터의 이동속도가 +10 증가합니다.{nl}  몬스터가 빠르게 이동하니 조심하세요!				
ETC_20190104_037524	Se requieren 30 artículos.	 아이템 30개가 필요합니다				
ETC_20190104_037525	Seleccionar compañero	컴패니언 선택				
ETC_20190104_037526	[Dico Tomb Thieves]{nl}Arghidas	[디코 도굴단]{nl}아르기다스	ETC_20161214_026225	[Dico Tomb Thieves]{nl}    Arghidas	[디코 도굴단]{nl}   아르기다스	
ETC_20190104_037527	Royal Supplies	왕국 보급품				
ETC_20190104_037528	[Event] Urbas Seal	[이벤트]우르바스 증표 사용				
ETC_20190104_037529	Utilice el sello Urbas	우르바스 증표 사용				
ETC_20190104_037530	Patrulla la guarida de Sulivinas	슬리비나스 레어 정찰				
ETC_20190104_037531	Consulta las recompensas del gremio	길드보상을 확인한다				
ETC_20190104_037532	Consulta las recompensas individuales	개인보상을 확인한다				
ETC_20190104_037533	Consulta los puntos de contribución actuales	현재 기여도를 확인한다				
ETC_20190104_037534	Talk	대화하기				
ETC_20190104_037535	Enter Sulivinas Lair	슬리비나스 레어에 진입한다				
ETC_20190104_037536	Comprueba el rango de contribución del gremio	길드 기여도 순위 확인				
ETC_20190104_037537	Consultar la clasificación de contribución individual	개인 기여도 순위 확인				
ETC_20190104_037538	Comprueba mis puntos de contribución	나의 기여도 확인				
ETC_20190104_037539	No hay puntos acumulables.	누적된 기여도 없음				
ETC_20190104_037540	No puedes entrar estando en una fiesta.{nl}O abandona la fiesta o disuelve la fiesta.	파티 상태에서는 진입할 수 없습니다.{nl}파티 탈퇴 혹은 해제해주세요				
ETC_20190104_037541	Las recompensas del gremio solo pueden ser reclamadas por el Maestro del Gremio.	길드 보상은 길드 마스터만 수령할 수 있습니다.				
ETC_20190104_037542	No hay recompensas disponibles.	수령할 수 있는 보상이 없습니다.				
ETC_20190104_037543	[Evento] Reciba artículos de apoyo	[이벤트] 소모품 지원 받기				
ETC_20190104_037544	Ya has recogido los elementos de apoyo para hoy.	오늘은 이미 지원을 받으셨습니다				
ETC_20190104_037545	Has recibido los elementos de soporte.	소모품을 지원 받았습니다				
ETC_20190104_037546	[Event] Acquire title	[이벤트] 칭호 획득				
ETC_20190104_037547	Ya has recopilado todos los títulos.	이미 모든 칭호 보상을 획득했습니다				
ETC_20190104_037548	No has participado suficientes veces.{nl}Recuento actual de participación:	누적 참여 횟수가 부족합니다{nl}현재 누적 참여 : 				
ETC_20190104_037549	Title acquired.	칭호를 획득했습니다				
ETC_20190104_037550	Recuento de participantes actualizado.{nl}Total:	참여 횟수가 누적되었습니다.{nl}누적 참여일 : 				
ETC_20190104_037551	Boruta ha aparecido de nuevo en la guarida de Sulivinas.{nl}	슬리비나스 레어의 드래곤 보루타가{nl}다시 나타났습니다				
ETC_20190104_037552	¡Boruta de la Guarida de Sulivinas{nl} ha sido sometida por los Salvadores!	슬리비나스 레어의 드래곤 보루타가{nl}구원자들에게 제압 당했습니다!				
ETC_20190104_037553	Has obtenido la mejora de Unidad Reforzada.	결속 강화 효과를 얻었습니다.				
ETC_20190104_037554	Los efectos de la Unidad Reforzada se han desvanecido.	결속 강화 효과가 사라졌습니다.				
ETC_20190104_037555	Has sido salvado por los efectos de la Unidad Fortalecida.	결속 강화 효과에 의해 위기를 모면했습니다.				
ETC_20190104_037556	Has sido desterrado por la fuerza por Boruta.	보루타에 의해 강제 유폐 당했습니다				
ETC_20190104_037557	Acerca del origen de los suministros	보급품 출처에 대하여				
ETC_20190104_037558	Death: 	사망 : 				
ETC_20190104_037559	s attack	의 공격				
ETC_20190104_037560	Death: Boruta's Attack	사망 : 보루타의 공격				
ETC_20190104_037561	La contribución de los gremios es insuficiente.	현재 충분히 기여한 길드가 없습니다				
ETC_20190104_037562	Requires Urbas Seal.	우르바스 증표가 필요합니다				
ETC_20190104_037563	No hay suficiente contribución por parte de los jugadores.	현재 충분히 기여한 인원이 없습니다				
ETC_20190104_037564	Puedes jugar la misión {Q_NAME} a partir del nivel {Q_LV}.	{Q_NAME} 퀘스트는 {Q_LV}레벨부터 진행할 수 있습니다				
ETC_20190104_037565	Utilice el mapa completo	전체 지도 이용하기				
ETC_20190104_037566	Pasar a la clase maestra	마스터에게 이동하기				
ETC_20190104_037567	La quinta planta de la Torre Astral no se ha utilizado desde que Ignas se convirtió en el líder de la Estrella de Schaffen.	별의 탑 5층은 이그나스가 단장에 취임한 이유로 사용하지 않았다네				
ETC_20190104_037568	No puedo creer que haya hecho tales modificaciones y lo haya dejado campar a sus anchas con monstruos...	그 동안 이 따위로 개조하고 몬스터를 모아 놓다니...				
ETC_20190104_037569	I am enraged!	다시 생각해도 화가 나는군!				
ETC_20190104_037570	Primero debemos desactivar la barrera para llegar hasta Ignas. Podremos hacerlo en la Sala de Suministro Eléctrico.	이그나스에게 가기 위해 먼저 저 결계부터 해제해야 하네. 동력 장치실로 가면 내가 해제 할 수 있다네.				
ETC_20190104_037571	No sabemos qué nos depara el futuro, pero... {nl}Ten cuidado.	뭐가 나올지 모르겠지만..{nl} 조심해주게				
ETC_20190104_037572	Cargando el dispositivo de integración espiritual...	영혼 집약기 충전 중				
ETC_20190104_037573	Collected Spirits: {COUNT} / 300	수집된 영혼 : {COUNT} / 300				
ETC_20190104_037574	¡No has recolectado ningún espíritu! Derrota a los monstruos para recolectar sus espíritus e inténtalo de nuevo.{nl}	수집한 영혼이 없습니다!{nl}몬스터를 처치하여 영혼을 수집 후 다시 시도하세요				
ETC_20190104_037575	El Dispositivo de Integración Espiritual es el mecanismo de defensa automatizado de la Torre Astral.{nl}	영혼 집약기는 별의 탑 고유의 방어시설로{nl}침입자가 있으면 자동으로 작동하지				
ETC_20190104_037576	Si llenas al integrador de espíritus, te abriré la puerta.	영혼 집약기에 영혼을 채워 넣으면, 내가 문을 열도록 하겠네				
ETC_20190104_037577	Es un verdadero engorro abrir estas puertas. El sistema de seguridad aquí es un verdadero fastidio.	문을 여는 것도 여간 까다로워서. 이놈의 방어시설은 쓸 대 없이 잘 만들었단 말이지				
ETC_20190104_037578	Has recogido el espíritu de un monstruo derrotado.{nl}Espíritus recogidos: {COUNT} / 50	몬스터를 처치하여 영혼을 수집했습니다{nl}수집된 영혼 : {COUNT} / 50				
ETC_20190104_037579	Has recolectado suficientes espíritus{nl}. ¡Carga el Dispositivo de Integración de Espíritus!	영혼을 충분히 수집했습니다.{nl}영혼 집약기를 충전하세요!				
ETC_20190104_037580	¡Bien! Has reunido muchos espíritus.	좋아! 영혼이 계속 모이고 있군				
ETC_20190104_037581	Pero aún nos faltan personas.	그래도 아직 부족하네				
ETC_20190104_037582	Se están recogiendo espíritus.{nl}{COUNT} /	영혼이 모이고 있습니다{nl}{COUNT} / 				
ETC_20190104_037583	Operation: {COUNT} / 	가동률 : {COUNT} / 				
ETC_20190104_037584	Primero iré a explorar la zona, quédense detrás de mí.	내가 먼저 정찰을 할 태니 조심해서 따라오게				
ETC_20190104_037585	Dar caza a los monstruos que se encuentren en las proximidades del integrador te ayudará a reunir espíritus más rápidamente.	증폭석 주변에서 몬스터를 잡으면 더 빨리 영혼을 모을 수 있을 걸세				
ETC_20190104_037586	¡Excelente! ¡Nos vemos en la siguiente zona!{nl}	훌륭하군!{nl}다음 지역에서 보세!				
ETC_20190104_037587	Primero debes activar el integrador para eliminar la barrera.	이곳은, 마력 응축 장치를 활성화시켜 결계를 없애야 하네				
ETC_20190104_037588	Podremos activar el integrador{nl} cuando todos los demás dispositivos de control estén activados.	모든 제어 장치가 활성화 되면{nl}마력 응축 장치를 활성화 시킬 수 있네				
ETC_20190104_037589	Cuando se active el integrador, derrota a los monstruos cercanos para recolectar sus espíritus.	마력 응축 장치가 활성화 되면 주변에서 몬스터를 처치하여 영혼을 모을 수 있을 걸세				
ETC_20190104_037590	Recolectar suficientes espíritus debería permitirnos desactivar la barrera.	영혼이 충분히 모이면 결계를 해제할 수 있을 걸세				
ETC_20190104_037591	Tenga cuidado de no dañar el integrador.	마력 응축 장치가 {nl}파괴되지 않게 주의하게				
ETC_20190104_037592	¡No hay tiempo que perder! ¡Ven a ayudarme!{nl}	쉬고 있을 때가 아니네!{nl}가동이라도 돕게!				
ETC_20190104_037593	¡Protégeme mientras cargo el dispositivo de alimentación!	동력 제어 장치를 충전하는 동안{nl}보호해주게!				
ETC_20190104_037594	¡El dispositivo de alimentación se ha cargado!	동력 제어 장치의 충전이 끝났군!				
ETC_20190104_037595	Por fin, ya no hay obstáculos que se interpongan en nuestro camino.	이제 이그나스와 우리 사이에 있던{nl}모든 결계가 사라졌네				
ETC_20190104_037596	¡Ve y derrota a Ignas antes de que sea demasiado tarde!	이그나스가 뭔가 큰 일을 벌이기 전에{nl}그 자를 처리해주게!				
ETC_20190104_037597	He recogido las páginas del libro roto.	찢어진 책장을 모아왔다고 한다	ETC_20180320_031878	Sure, I can gather a few Ripped Book Pages.	찢어진 책의 책장을 모아왔다고 한다	
ETC_20190104_037598	Has encontrado todos los objetos en esta zona.{nl}Muévete a otra zona y encuentra más objetos de la colección allí.	이곳에 있는 모든 아이템을 찾았습니다.{nl}다른 곳으로 이동해 컬렉션 아이템을 찾아보세요.	ETC_20180320_031882	You have found all the items in this area.{nl}Move to another area and find more collection items there.	이곳에 있는 모든 아이템을 찾았습니다.{nl}다른 곳으로 이동해 콜렉션 아이템을 찾아보세요.	
ETC_20190104_037599	¡Las Piedras Generadoras de Magia han sido bloqueadas con éxito!	마력 재생석을 성공적으로 차단했습니다!				
ETC_20190104_037600	Informe sobre los resultados de la investigación.	조사한 내용을 말한다				
ETC_20190104_037601	He completado el exorcismo.	구마 의식까지 전부 마쳤다고 말한다				
ETC_20190104_037602	¿Podrías hablarme sobre el entrenamiento Retiarius?	레티아리이의 훈련에 관해 이야기한다				
ETC_20190104_037603	Proceda con el cambio de tipo de arma.	무기 계열의 변경을 진행한다				
ETC_20190104_037604	No cambie el tipo de arma.	진행하지 않는다				
ETC_20190104_037605	Poción para beber...	물약을 마시는 중				
ETC_20190104_037606	Points: {COUNT}	획득 점수 : {COUNT}				
ETC_20190104_037607	Usa las habilidades añadidas a la ranura rápida.	퀵슬롯에 등록된 스킬을 사용하세요				
ETC_20190104_037608	Flying Sands	흩날리는 모래				
ETC_20190104_037609	¡El conteo de DPS comienza ahora!	DPS 측정 시작!				
ETC_20190104_037610	DPS count ends!	DPS 측정 종료!				
ETC_20190104_037611	Visible Talent Attack	비지블 탤런트 공격				
ETC_20190104_037612	Enter Guild Quest	길드퀘스트 입장				
ETC_20190104_037613	Abandon Guild Quest	길드퀘스트 진행 취소				
ETC_20190104_037614	Block!	블록!				
ETC_20190104_037615	No puedes entrar en esta zona si estás en un grupo.	파티가 있는 상태로 해당맵으로 이동하실 수 없습니다.				
ETC_20190104_037616	No puedes formar un grupo mientras te encuentres en esta zona.	현재맵에서는 파티를 생성할 수 없습니다.				
ETC_20190104_037617	Hay un jugador en el grupo que no pertenece a tu gremio.	파티 구성원 중, 길드 구성원이 아닌 플레이어가 있습니다.				
ETC_20190104_037618	En esta zona, no puedes formar grupos con personas que no pertenezcan al mismo gremio que tú.	해당 지역은 길드 구성원이 아니면 파티를 생성할 수 없습니다.				
ETC_20190104_037619	El jugador al que has invitado no es miembro de tu mismo gremio.	초대하려는 대상은 길드 구성원이 아닙니다.				
ETC_20190104_037620	No puedes abandonar el gremio mientras estés en un grupo en esta zona.	해당 지역에서는 파티 상태에서 길드 탈퇴를 할 수 없습니다.				
ETC_20190104_037621	El jugador al que has invitado no se encuentra actualmente en la zona.	초대하려는 대상이 해당 지역에 없습니다.				
ETC_20190104_037622	En esta zona, no puedes formar grupos con personas que no pertenezcan al mismo gremio que tú.	해당 지역에서는 같은 길드 구성원이 아니면 파티에 가입할 수 없습니다.				
ETC_20190104_037623	La guerra contra el gremio [{GuildName}] ha comenzado.	[{GuildName}]길드와 전쟁이 시작되었습니다.	ETC_20151224_019707	The war against the {GuildName} guild has begun.	{GuildName}길드와 전쟁이 시작되었습니다.	
ETC_20190104_037624	La guerra contra el gremio [{GuildName}] ha terminado.	[{GuildName}]길드와 전쟁이 종료되었습니다.	ETC_20151224_019708	The war against the {GuildName} guild has ended.	{GuildName}길드와 전쟁이 종료되었습니다.	
ETC_20190104_037625	El gremio [{Name1}] ha declarado la guerra al gremio [{Name2}].	[{Name1}]길드가 [{Name2}]길드에게 전쟁을 선포했습니다.	ETC_20160224_020625	The {Name1} guild has declared war against the {Name2} guild.	{Name1}길드가 {Name2}길드에게 전쟁을 선포했습니다.	
ETC_20190104_037626	El gremio [{Name1}] ha retirado su declaración de guerra contra el gremio [{Name2}].	[{Name1}]길드가 [{Name2}]길드에게 전쟁 선포를 취소했습니다.	ETC_20160224_020629	The {Name1} guild has withdrawn their declaration of war against the {Name2} guild.	{Name1}길드가 {Name2}길드에게 전쟁 선포를 취소했습니다.	
ETC_20190104_037627	{Time} permanece en guerra con el gremio [{Name}].	[{Name}]길드와 전쟁시간이 {Time}남았습니다.	ETC_20160224_020631	{Time} remain in the war with the {Name} guild.	{Name}길드와 전쟁시간이 {Time}남았습니다.	
ETC_20190104_037628	Tu torre de gremio está siendo atacada por el gremio [{Name}].	길드타워가 [{Name}]길드에게 공격받고 있습니다.	ETC_20160224_020632	Your Guild Tower is under attack by the {Name} guild.	길드타워가 {Name}길드에게 공격받고 있습니다.	
ETC_20190104_037629	La guerra entre el gremio [{Name1}] y el gremio [{Name2}] ha terminado.	[{Name1}]길드와 [{Name2}]길드의 전쟁이 종료되었습니다.	ETC_20160224_020633	The war between the {Name1} guild and the {Name2} guild has ended.	{Name1}길드와 {Name2}길드의 전쟁이 종료되었습니다.	
ETC_20190104_037630	El gremio [{Name1}] ha destruido la Torre del Gremio de [{Name2}].	[{Name1}]길드가 [{Name2}]길드의 타워를 파괴하였습니다.	ETC_20160224_020634	The {Name1} guild has destroyed {Name2}'s Guild Tower.	{Name1}길드가 {Name2}길드의 타워를 파괴하였습니다.	
ETC_20190104_037631	La torre fue destruida por el gremio [{Name}].	[{Name}]길드에게 파괴당함.	ETC_20160224_020635	The {Name} guild was destroyed.	{Name}길드에게 파괴당함.	
ETC_20190104_037632	El miembro del gremio [{#FF0000}{Name}{/}] ha sido derrotado por [{#FF0000}{FromGuild}{/}] de [{#FF0000}{From}{/}].	길드원 [{#FF0000}{Name}{/}]님이 [{#FF0000}{FromGuild}{/}]길드의 [{#FF0000}{From}{/}]에게 전투 불능 상태가 되셨습니다.	ETC_20171128_031009	Guild member {Name} has been attacked by {From} of {FromGuild}.	길드원 {Name}님이 {FromGuild}의 {From}에게 당했습니다.	
ETC_20190104_037633	El miembro del gremio [{#FF0000}{Name}{/}] ha derrotado al [{#FF0000}{TargetGuild}{/}] de [{#FF0000}{Target}{/}].	길드원 [{#FF0000}{Name}{/}]님이 [{#FF0000}{TargetGuild}{/}]길드의 [{#FF0000}{Target}{/}]을 처치했습니다.	ETC_20171128_031010	Guild member {Name} has defeated {Target} of {TargetGuild}.	길드원 {Name}님이 {TargetGuild}의 {Target}을 처치했습니다.	
ETC_20190104_037634	Misión de gremio{nl}¿Te gustaría comenzar [{GuildEvent}]?	길드퀘스트{nl}[{GuildEvent}]를 시작하시겠습니까?	ETC_20180320_031887	Guild Quest{nl}Would you like to start {nl}{GuildEvent}?	길드퀘스트{nl}{GuildEvent}를 시작하시겠습니까?	
ETC_20190104_037635	El miembro del gremio [{Name}] recibió {Item} (x{Count}) del almacén del gremio.	[{Name}] 길드원이 길드 보관함으로부터 {Item} {Count}개를 받았습니다.	ETC_20160323_021354	Guild member {Name} received {Item} (x{Count}) from the Guild Storage. 	길드원 {Name}이 길드 보관함으로부터 {Item} {Count}개를 받았습니다.	
ETC_20190104_037636	El miembro del gremio [{Name}] se ha convertido en el Maestro del Gremio.	[{Name}] 길드원이 길드 마스터가 되었습니다.	ETC_20160718_022569	{Name} has been appointed as Guild Master.	{Name}이 길드 마스터가 되었습니다.	
ETC_20190104_037637	El jugador ha rechazado tu solicitud para {SKILL_NAME}.	상대방이 {SKILL_NAME} 요청을 거절하였습니다.	ETC_20171128_031011	The player has denied your request for {SKILL_NAME}.	상대방이 {SKILL_NAME} 스킬에 대한 요청을 거절하였습니다.	
ETC_20190104_037638	Se ha producido un error al utilizar el almacenamiento compartido del gremio.	길드 공용 창고 사용 중 에러가 발생했습니다.				
ETC_20190104_037639	No puedes usar el almacenamiento compartido del gremio.	길드 공용 창고를 사용할 수 없습니다.				
ETC_20190104_037640	Ya no puedes usar el almacenamiento compartido del gremio.	길드 공용 창고 사용 횟수가 부족합니다.				
ETC_20190104_037641	No hay artículos en el Almacén Compartido del Gremio.	길드 공용 창고에 아이템이 없습니다.				
ETC_20190104_037642	No hay artículos en el inventario.	인벤토리에 아이템이 없습니다.				
ETC_20190104_037643	Esta ranura no se puede utilizar.	사용할 수 없는 슬롯입니다.				
ETC_20190104_037644	Actualmente no puedes utilizar el almacenamiento compartido del gremio.	길드 공용 창고를 사용할 수 없는 상태입니다.				
ETC_20190104_037645	Tu nivel de gremio no es lo suficientemente alto.	길드 레벨이 부족합니다.				
ETC_20190104_037646	No puedes crear un nuevo gremio mientras se esté celebrando una sesión de GTW.	길드 콜로니전이 진행중인 시간에는 길드를 개설할 수 없습니다.				
ETC_20190104_037647	Primero debes completar 12 misiones de gremio.	길드 퀘스트를 12회 이상 완료하셔야 합니다.				
ETC_20190104_037648	No hay miembros del Gremio en línea con autoridad para aceptar solicitudes.	가입 승인 직급이 있는 접속한 길드원이 없습니다. 				
ETC_20190104_037649	Tu nivel de profesión no es suficiente para utilizar el almacén compartido del gremio.	개인 거래 등급이 낮아 길드 공용 창고를 이용할 수 없습니다.				
ETC_20190104_037650	Este artículo no se puede guardar en el Almacén Compartido del Gremio.	길드 공용 창고를 이용할 수 없는 아이템 입니다.				
ETC_20190104_037651	Ha llegado una nueva solicitud para el gremio.	가입 요청이 들어왔습니다.				
ETC_20190104_037652	¿Te gustaría invocar a [{NAME}]?	[{NAME}] 길드원을 소환하시겠습니까?				
ETC_20190104_037653	¿Te gustaría teletransportarte a [{NAME}]?	[{NAME}] 길드원에게 이동하시겠습니까?				
ETC_20190104_037654	¿Transferir el puesto de Maestro del Gremio a [{NAME}]? Esto transferirá todas las autoridades sobre el gremio al jugador{nl}. ¿Continuar?	[{NAME}] 님에게 길드를 양도합니다. 길드 양도 후에는 직급이 변경되므로 신중히 선택해주시기 바랍니다. {nl} 계속 하시겠습니까?				
ETC_20190104_037655	Después de abandonar un gremio, no podrás unirte a uno nuevo durante {Number2} días{nl}. Puedes unirte a un nuevo gremio después de {Time}.	길드 탈퇴 후 {Number2}일 이내에 타 길드에 가입이 불가능 합니다.{nl}가입 가능일 : {Time} 이후				
