QUEST_LV_0300_20160811_003179	Esa es la historia con la que me criaron... por eso elegí este lugar.{nl}Después de convertirme en el protector de la revelación de la Diosa Laima, pensé que este era un buen lugar para esconderla.{nl}	어려서부터 난 그 이야기를 듣고 자랐고.. 그래서 내가 여길 선택한 거야.{nl}라이마 여신의 계시 수호자로 선택되고 나서 바로 여기가 계시를 숨기기 좋겠다고 생각했거든.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003180	El primer paso no fue malo{nl}. Lograr entrar en prisión con una acusación falsa..{nl}. Y puede que haya sido hace 4 años... No sé cómo, pero los Nebulares encontraron este lugar y entraron con los demonios.	거짓 죄목으로 감옥에 들어와서 시간을 들여 계시를 숨긴 것 까진 좋았는데..{nl}4년 전이었을까.. 네뷸라스가 어떻게 알았는지 마족들을 이끌고 쳐들어왔어.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003181	No podía soportar perder la revelación{nl}. Si me capturan, no sé qué pasaría... por eso decidí quitarme la vida.{nl}	난.. 절대 계시를 빼앗길 수 없었어.{nl}내가 붙잡히게 된다면 어떻게 될지 몰라서 스스로.. 그래. 목숨을 끊어야 했어.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003182	Tras mi muerte voluntaria, he dividido mi propia alma en muchas partes utilizando el dispositivo secreto{nl}. Ese es el secreto de mi supervivencia hasta ahora.{nl}	그리고 비밀 장치를 이용해 영혼을 여러 개로 나누어 숨었지.{nl}그 덕분에 마족에게 붙잡히지 않고 이렇게 널 기다릴 수 있었어.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003183	Un pequeño efecto secundario de dividir tu propia alma en muchas partes es que tu memoria también se divide{nl}. Por lo tanto, no puedo encontrar la revelación{nl}. Lo que podemos hacer es encontrar todas mis almas y recuerdos con ellas y localizar la revelación antes de que lo haga Nebulars.	하지만 영혼이 나뉘면서 기억도 나눠지는 바람에 계시를 바로 찾을 수 없어.{nl}내 영혼들을 찾아 모든 기억을 되찾은 뒤에 네뷸라스보다 먼저 계시를 손에 넣어야 해.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003184	Eso es todo lo que puedo decir por ahora{nl}. Haré cualquier cosa para ayudarte a encontrar la revelación.	내가 들려줄 수 있는 이야기는 여기까지야.{nl}네가 계시를 찾기 위해 내가 도울 수 있는 건 뭐든지 돕겠어.				자나스의 영혼
QUEST_LV_0300_20160811_003185	Bueno, ese fue un discurso bastante largo{nl}. No puedo ir a ninguna parte debido a la barrera demoníaca.{nl}	이야기가 길었네. 일단 먼저 해결해야 할 문제가 있어.{nl}마족의 결계 때문에 나는 자유롭게 움직일 수 없거든.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003186	Sobre todo, no puedo acercarme a la barrera en absoluto{nl}. Así que, sería prudente que te pusieras a salvo y me hicieras una señal; allí estaré.{nl}	특히 결계 근처로는 절대 갈 수 없어.{nl}네가 안전한 곳에서 신호를 주면 그때 내가 너에게 가는게 좋겠는데..{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003187	Como dispositivo de señalización, creo que la Piedra Mágica Turquesa funcionaría a la perfección. {nl}Emite una señal especial.	은은한 녹색 마석을 찾아야겠어.{nl}은은한 녹색 마석은 특별한 기운을 흘려보낼 수 있으니 그걸 신호로 움직일 수 있을거야.				자나스의 영혼
QUEST_LV_0300_20160811_003188	La Piedra Mágica Turquesa se puede encontrar en la parte posterior de la lápida en el confesionario.{nl}Aunque no sé cuál era.{nl}	은은한 녹색 마석은 자백의 방에 있는 비석 뒷면에 있어.{nl}어느 비석에 있는 지는 잘 기억이 나지 않네.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003189	Sea como sea, estoy seguro de que está en la parte posterior de la lápida, así que revise con atención{nl}. No se confunda. Está en la parte posterior.	어쨌든 비석의 뒷면에 있다는 것은 확실하니까 전부 살펴봐.{nl}헷갈리지마. 비석의 뒷면이야.				자나스의 영혼
QUEST_LV_0300_20160811_003190	Busquemos a todas las demás almas.{nl}En este punto, es prácticamente imposible que pueda ayudarte.	어서 다른 영혼을 찾아서 기억을 모아야겠어.{nl}네가 계시를 얻는 것을 도우려면 이대로는 어려워.				자나스의 영혼
QUEST_LV_0300_20160811_003191	¿Lo has encontrado?{nl}	찾았어?{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003192	Es el correcto..{nl}Pero hay un problema.	제대로 찾아오긴 했는데..{nl}문제가 조금 있는 것 같아.				자나스의 영혼
QUEST_LV_0300_20160811_003193	El poder de la Piedra Mágica Turquesa es más fuerte de lo esperado.{nl}Podría alertar a los demonios dada su fuerza.{nl}	은은한 녹색 마석의 기운이 생각보다 강해.{nl}이 정도면 나뿐만이 아니라 마족들이 눈치챌지도 몰라.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003194	Debemos hacer algo antes de que se den cuenta{nl}. ¡Sé lo que debemos hacer! Debemos cubrir la piedra con sangre de demonio para enviar una señal confusa.{nl}	마족들이 눈치채지 못하도록 조치를 취해야겠어.{nl}그래. 마석에 마족의 피를 묻혀서 마족의 기운이 섞이게 하는 거야.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003195	Si la señal se mezcla con la de los demonios..{nl}. Quienes no estén familiarizados con la Piedra Mágica Turquesa como yo no detectarán nada sospechoso.{nl}	마족의 기운이 함께 느껴진다면.. {nl}은은한 녹색 마석의 기운을 정확히 알고 있는 내가 아닌 이상 쉽게 알아차리지 못할 거야.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003196	Derrota a los demonios y obtén su sangre.	마족을 처치해서 피를 모아오는 게 좋겠어.				자나스의 영혼
QUEST_LV_0300_20160811_003197	No importa qué demonio sea, siempre y cuando sea de por aquí{nl}. No te costaría encontrar uno, el lugar está lleno de ellos.	이곳에 있는 어떤 마족이라도 괜찮을 거야.{nl}어차피 사방이 몬스터로 득실거리니까 말이야.				자나스의 영혼
QUEST_LV_0300_20160811_003198	Soy un hombre común y corriente, para empezar..{nl}. Y el hecho de que esté muerto, bueno, no ayuda en absoluto.{nl}	원래도 난 특별한 힘 같은 건 없던 평범한 사람인데다가.. {nl}영혼인 상태로는 더더욱 할 수 있는 게 없네.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003199	Es toda mi culpa, debería haberlo guardado con más cuidado.{nl}	내가 계시를 잘 지켰다면 이런 고생은 하지 않아도 될 텐데 말이야..				자나스의 영혼
QUEST_LV_0300_20160811_003200	Veamos.{nl}Creo que es suficiente.{nl}	어디 보자.{nl}이 정도면 충분할 것 같아.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003201	Ahora, si me necesitas, usa la Piedra Mágica Turquesa en un lugar seguro{nl}. No puedo entrar en lugares peligrosos como la barrera.	이제 내가 필요할 때면 안전한 곳에서 은은한 녹색 마석의 기운을 흘려보내면 돼.{nl}결계 근처같이 위험한 곳으로는 갈 수 없으니까 그건 주의해줘.				자나스의 영혼
QUEST_LV_0300_20160811_003202	Para disipar una barrera demoníaca, debes destruir a Mandara.{nl}Es un poderoso demonio que protege la Sala de Visitas de Kalejima.{nl}	마족의 결계를 풀려면 만다라를 없애야 해.{nl}만다라는 여기 칼레이마스 접견소를 지키고 있는 강력한 마족이거든.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003203	Además, una barrera demoníaca fortalece a Mandara{nl}. Sin embargo, existe una forma de desactivar la barrera, aunque sea temporalmente.{nl}	게다가 마족의 결계 때문에 엄청 강해져 있어서 이대로는 상대하기 어렵지.{nl}하지만 다행이도 잠깐이나마 결계의 힘을 차단할 수 있는 방법이 있어.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003204	En el área aislada hay un dispositivo secreto que contiene un pergamino de control mágico{nl}. Con él, se puede derrotar al rey Kadumel.	차폐구역에 있는 비밀 장치에 마력 억제 주문서가 숨겨져 있어.{nl}그것만 있으면 만다라를 처치할 수 있을 거야.				자나스의 영혼
QUEST_LV_0300_20160811_003205	Para desbloquear el dispositivo secreto en el área aislada, debes igualar el brillo de las luces en ambos lados.{nl}	차폐구역의 비밀 장치를 풀려면 장치의 양 쪽에 나타나는 두 개의 빛을 같은 빛으로 맞춰야 해.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003206	El plan de escape solo puede ser utilizado por él, nadie más. {nl}Ahora bien, esa es la marca de un verdadero tirano, siempre pensando en estrategias de escape. {nl}	남들 말고 오로지 자신만 이용할 수 있는 일종의 방책 같은 거지.{nl}하여간 폭군 답게 자기 도망 갈 구멍 하나는 엄청 챙겼다니까.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003207	Como se puede deducir por los dispositivos secretos, así era el rey Kadumel{nl}. No era una persona de fiar, eso te lo puedo asegurar.	비밀 장치들을 보면 카듀멜 국왕이 어떤 사람이었는지 어느 정도 짐작이 가.{nl}적어도 다른 사람을 신뢰하진 않았을 거야.				자나스의 영혼
QUEST_LV_0300_20160811_003208	¿Lo tienes?{nl}	잘 구해왔어?{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003209	Tú eres el Revelador elegido por la diosa.{nl}Recibirás la revelación.	역시 여신이 선택한 계시자구나.{nl}너라면 반드시 계시를 손에 넣을 수 있을 거야.				자나스의 영혼
QUEST_LV_0300_20160811_003210	El hechizo que deseas suprimir debe estar inscrito primero en un Pergamino de Control Mágico{nl}. Ningún método ordinario puede lograrlo.{nl}	마력 억제 주문서를 사용하려면 먼저 억제할 마력을 주문서에 각인해야 해.{nl}내가 알기론 보통 방법으론 힘들고..{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003211	Los demonios tienen hechizos muy similares entre sí{nl}. Así que no tiene por qué ser del rey Kadumel.{nl}	마족끼리는 비슷한 마력을 가졌다고 알고 있어.{nl}그러니까 굳이 만다라가 아니더라도 다른 마족의 마력을 새겨넣어도 될 거야.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003212	Derrota a los demonios e inscribe su hechizo en el pergamino. {nl}Es mucho más seguro y prudente que atacar directamente al rey Kadumel.{nl}	마족들을 처치해서 주문서에 마력을 새겨넣자.{nl}위험하게 바로 만다라에게 돌진하는 것 보단 훨씬 낫겠지.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003213	Tu seguridad es lo primero.{nl}Porque entregarte la revelación de forma segura es la única razón por la que me quedo aquí en lugar de en los senos de la diosa.	다른 것보다 네 안전이 제일 중요하니까 항상 조심해.{nl}너에게 무사히 계시를 전하는 것이 내가 여신께 가지 않고 있는 유일한 이유니까.				자나스의 영혼
QUEST_LV_0300_20160811_003214	El Pergamino de Control Mágico no someterá por completo al Rey Kadumel.{nl}En la Prisión de Kalejimas, hay cinco barreras demoníacas.	마력 억제 주문서를 사용한다고 해도 만다라를 완전히 억제할 수 있는 것은 아니야.{nl}여기 칼레이마스 감옥에는 강력한 마족의 결계가 다섯 개나 있으니까 말이지.				자나스의 영혼
QUEST_LV_0300_20160811_003215	El pergamino de control mágico parece estar listo para usarse.{nl} Lo único que queda es la caída del rey Kadumel.	마력 억제 주문서는 다 준비된 모양이네.{nl}이제 만다라를 처치할 차례로군.				자나스의 영혼
QUEST_LV_0300_20160811_003216	Las barreras demoníacas protegen al rey Kadumel de cualquier daño{nl}. Por eso creamos el Pergamino de Control Mágico.{nl}	지금은 마족의 결계 때문에 만다라에게 피해를 입힐 수 없어.{nl}그래서 우리가 마력 억제 주문서를 만든 거지.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003217	Eso suprimirá las barreras y entonces deberás atacar al rey Kadumel{nl}. Sin embargo, el Pergamino de Control Mágico no mantendrá las barreras desactivadas por completo.{nl}	그걸로 결계의 힘을 억제하고 만다라를 공격해야해.{nl}하지만 마력 억제 주문서를 사용한다고 해서 결계의 힘이 완전히 사라지는 것은 아니야.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003218	Se regenerará una y otra vez{nl}. Así que tienes que usar el Pergamino de Control Mágico cada vez que se eleve.{nl}	결계의 힘은 계속해서 되살아날 거거든.{nl}마력 억제 주문서를 다시 쓸 수 있을 때마다 써서 결계의 힘을 억제해야해.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003219	¿Entendido? Ahora, vamos a derrotar al rey Kadumel.{nl}	잘 알겠지?{nl}내 말을 이해했다면 이제 만다라를 처치하러 가자.				자나스의 영혼
QUEST_LV_0300_20160811_003220	El rey Kadumel está en un centro penitenciario. {nl}Ten cuidado y recuerda siempre lo que te he dicho.	만다라는 교화소에 있어.{nl}조심해. 내가 말한 것 잊지 말고.				자나스의 영혼
QUEST_LV_0300_20160811_003221	El rey Kadumel era uno de los secuaces de Nebulas{nl}. El Señor Demonio Nebulas es mucho más fuerte que el rey Kadumel.	만다라는 네뷸라스의 부하 중 하나야.{nl}마군주 네뷸라스는 만다라보다 훨씬 더 강하지.				자나스의 영혼
QUEST_LV_0300_20160811_003222	¿Estás herido?{nl}	어디 다친데는 없어?{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003223	Eso es un alivio.{nl}Ahora desactivando las barreras demoníacas.	다행이야.{nl}이제 마족의 결계를 해제해야겠어.				자나스의 영혼
QUEST_LV_0300_20160811_003224	Para desactivar la barrera demoníaca, debes bajar a la Sala de Suministros{nl}. La barrera es bastante fuerte y requiere algo a cambio.{nl}	마족의 결계를 풀려면 먼저 자재실로 가야 해.{nl}워낙 강한 결계인데다가 특별한 대가가 필요한데.. 그건 나중에 얘기하자.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003225	El dispositivo secreto en la sala de suministros contiene el Orbe de Magia de Dominación{nl}. Creo que es el último as bajo la manga del Rey Kadumel.{nl}	자제실의 비밀 장치에는 영역 지배 마법의 보주가 있어.{nl}아마도 카듀멜 국왕이 최후의 수단으로 남겨둔 마법일거라고 생각해.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003226	La Magia de Dominación es una magia poderosa, es suficiente para disipar la barrera demoníaca.{nl}Puede que te enfrentes a un pequeño problema, pero primero, encontremos el orbe.	영역 지배 마법은 아주 강력한 마법이라서 마족의 결계를 충분히 풀 수 있을 거야.{nl}문제가 조금 있긴 하지만, 일단 보주부터 찾자.				자나스의 영혼
QUEST_LV_0300_20160811_003227	El dispositivo secreto en el almacén solo se puede abrir introduciendo una contraseña{nl}. El problema es que no recuerdo la contraseña.{nl}	자재실의 비밀 장치는 암호를 넣어야 열 수 있어.{nl}문제는 그 암호는 내 기억에 없다는 거야.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003228	Quizás, una parte de mi alma recuerde la contraseña..{nl}. Pero por el momento, no tenemos tiempo, tenemos que resolverlo nosotros mismos.{nl}	어쩌면 나의 다른 영혼이 기억하고 있을 것 같지만.. {nl}지금은 다른 영혼을 찾을 여유가 없으니 어떻게든 풀어내보자.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003229	La contraseña está compuesta por números. {nl}Puede haber algunas pistas alrededor del dispositivo.	암호는 숫자로 이루어져 있어. {nl}장치에 약간의 실마리가 있을 테니 그걸 잘 생각하면 해결할 수 있을 거야.				자나스의 영혼
QUEST_LV_0300_20160811_003230	Debería pensar en cómo usar el Orbe de Magia de Dominación cuando lo adquiramos.{nl}Es muy poderoso. Una magia poderosa requiere algo de igual valor a cambio.	영역 지배 마법의 보주를 얻으면 어떻게 해야 할지 조금 생각해 봐야겠어.{nl}워낙 강력한 마법이다 보니 사용하는 데 필요한 대가가 엄청나거든.				자나스의 영혼
QUEST_LV_0300_20160811_003231	Obtuviste el Orbe de Magia de Dominación. {nl}Buen trabajo. {nl}	영역 지배 마법의 보주를 구했구나.{nl}이제보니 머리도 좋은걸?{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003232	Además, descubrí una forma de usar la Magia del Orbe de Dominación.	그리고 나도 영역 지배 마법을 쓸 방법을 생각해냈지.				자나스의 영혼
QUEST_LV_0300_20160811_003233	Sí que dije algo sobre dar algo a cambio, ¿verdad?{nl}	내가 아까 특별한 대가가 필요하다고 했었지?{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003234	La Magia de Dominación generalmente necesita la fuerza vital del usuario para activarse. {nl}Muy apropiado para la última carta en la manga del Rey Kadumel.{nl}	영역 지배 마법은 원래 사용자의 생명력을 대가로 발동돼.{nl}카듀멜 국왕이 최후의 수단으로 사용했을 만한 장치지.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003235	Pero ofrecer la vida del Revelador no es una opción{nl}. Por último, todo esto es culpa mía{nl}. Debería haber protegido la revelación.	그렇다고 해서 계시자인 너의 생명력을 대가로 바칠 수는 없어.{nl}무엇보다 이 상황이 된 건 끝까지 계시를 지키지 못한 내 책임이니까..{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003236	La Magia de Dominación requiere fuerza vital o algo equivalente o superior. {nl}Por eso... he decidido usar mi propia alma... alimentaré la Magia de Dominación con mi alma.	영역 지배 마법을 발동하려면 생명력과 동등하거나 그 이상의 대가를 치루면 될 거야.{nl}그래서.. 나의 영혼으로 영역 지배 마법을 사용할 생각이야.				자나스의 영혼
QUEST_LV_0300_20160811_003237	Si me quita toda el alma, mi propia existencia dejará de existir{nl}. Sin embargo, el alma es algo mucho más valioso que la fuerza vital, por lo que solo me arrebatará una parte.{nl}	영혼을 전부 바치게 되면 난 존재 자체가 사라지게 되겠지.{nl}하지만 영혼은 생명력보다 가치가 큰 대가라서 영혼이 조금 손실되는 정도로 끝날거야.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003238	Pero si repito eso, agotaré por completo mi existencia{nl}. Si renunciar a mi existencia significa salvarte, Revelador, no me arrepiento.{nl}	물론 그것도 계속 반복한다면 언젠가 나라는 존재가 사라지겠지만..{nl}계시자를 지킬 수 있다면 이 정도는 아무것도 아니야.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003239	No te preocupes por mí, desactivemos esa barrera demoníaca.{nl}{nl}	자. 나는 괜찮으니까 어서 마족의 결계를 해제하러 가자.{nl}{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003240	Transmitirte la revelación de la Diosa Laima, Revelador, es mi deber, incluso después de la muerte.{nl}	계시자인 네게 라이마 여신의 계시를 전하는 것은 죽기 전이나 지금이나 나의 사명이야.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003241	He muerto una vez por la revelación..{nl}. Haría lo que fuera necesario para entregarte la revelación...	나는 이미 계시를 위해 한 번 죽은 몸..{nl}너에게 무사히 계시를 전하기 위해서라면 어떠한 희생이라도 감수할 거야.				자나스의 영혼
QUEST_LV_0300_20160811_003242	Como ya he dicho antes... {nl}Cuando mi alma se dividió, también lo hicieron mis recuerdos. En mi estado actual, ayudarte es un poco difícil. {nl}	전에도 말했지만.. {nl}영혼이 나뉠 때 기억도 같이 나누어졌기 때문에 네가 계시를 얻는 것을 도우려면 이대로는 어려워.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003243	Necesitamos una parte de mi alma en el almacén número 3{nl}. Para encontrar el dispositivo secreto donde reside mi alma, necesitas dos tipos de hechizos.{nl}	보관실의 제3 보관창고에 있는 영혼을 찾아서 기억을 모아야 해.{nl}영혼이 숨어 있는 비밀 장치를 풀려면 각기 다른 두 종류의 마력이 필요하지.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003244	Cuando el rey Kadumel la estaba creando, había dos tipos de piedras mágicas...{nl}Desafortunadamente, no las tenemos en este momento.{nl}	카듀멜 국왕이 만들었을 때에는 두 종류의 마력을 가진 마석이 있었다고 하는데..{nl}안타깝게도 지금 우리에겐 그런 게 없으니까 다른 방법으로 해결해야해.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003245	Uno de ellos puede resolverse solo con tu poder, Revelador{nl}. En cuanto al otro, deberíamos usar el poder de los monstruos.{nl}	하나는 계시자인 네 힘으로 해결할 수 있고..{nl}나머지 하나는 몬스터의 힘을 이용해보자.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003246	Son dos poderes completamente diferentes, podría ser la clave para resolver el misterio del dispositivo secreto.	분명하게 다른 힘이니까 비밀 장치를 풀 수 있을 거야.				자나스의 영혼
QUEST_LV_0300_20160811_003247	Hay un núcleo de energía maligna que puedes obtener al derrotar a los monstruos cercanos. {nl}Emite un poder exactamente opuesto al tuyo.	근처에 있는 몬스터를 처치해서 사악한 마력이 담긴 핵을 구해.{nl}그거라면 네 힘과 반대되는 마력으로 써먹을 수 있을 거야.				자나스의 영혼
QUEST_LV_0300_20160811_003248	Creo que los demonios no se han dado cuenta de nuestro movimiento{nl}. ¡Esta es nuestra oportunidad!	마족들이 아직은 우리가 움직이고 있는 걸 눈치채지 못한 것 같아.{nl}이 틈에 서두르는 게 좋겠어.				자나스의 영혼
QUEST_LV_0300_20160811_003249	Hmm, parece suficiente{nl}. Espero que todo salga según lo planeado...	음. 충분하겠어.{nl}부디 잘 되야 할텐데..				자나스의 영혼
QUEST_LV_0300_20160811_003250	Mi otra alma se esconde en el dispositivo secreto del Almacén n.º 3{nl}. No puede salir por sí sola, por favor, apágalo y déjala salir.{nl}	나의 다른 영혼은 제3 보관창고의 비밀 장치에 숨어있어.{nl}스스로 나올 수 없기 때문에 장치를 해제하고 꺼내줘야 해.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003251	Para apagar el dispositivo secreto, tienes que dar dos poderes diferentes a la máquina en cada lado.{nl}Uno de los tuyos. El otro del núcleo de la energía maligna.	비밀 장치를 해제하려면 비밀 장치의 양옆에 각기 다른 두 종류의 힘을 넣으면 돼.{nl}하나는 너 자신의 힘, 다른 하나는 사악한 마력이 담긴 핵이야.				자나스의 영혼
QUEST_LV_0300_20160811_003252	Vale la pena repetirlo... {nl}Introduce el poder de tu propio poder y el poder del monstruo en cada lado del dispositivo secreto.	다시 한번 말하지만.. {nl}비밀 장치의 양 옆에 네 힘과 사악한 마력이 담긴 힘을 각각 사용하는 거야.				자나스의 영혼
QUEST_LV_0300_20160811_003253	Espero que mi otra parte del alma conserve el recuerdo de la revelación...	나의 다른 영혼이 계시에 대한 기억이 남아있으면 좋겠는데..				자나스의 영혼
QUEST_LV_0300_20160811_003254	¿Fuiste tú quien me sacó de aquí? {nl}	나를 꺼내준 건.. 너인가?{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003255	Finalmente, llegó Revelator.{nl}Eso significa que mi otra pieza del alma en la sala de visitas tuvo éxito.{nl}	드디어 계시자가 왔군.{nl}그렇다는 건 접견소로 갔던 나의 다른 영혼이 성공했다는 말이겠네.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003256	Algunas de las partes de mi alma están capturadas, pero es un alivio que al menos una de ellas haya tenido éxito{nl}. ¡Revelator está aquí! Ahora, se puede dar el siguiente paso.	영혼들 중에 붙잡힌 영혼도 있어서 걱정이 많았는데 다행이야.{nl}계시자가 왔으니 이제 일을 진행할 수 있겠어.				자나스의 영혼
QUEST_LV_0300_20160811_003257	Necesitas cuatro gemas para abrir el dispositivo secreto que contiene la revelación. {nl}Una de las gemas está guardada en este almacén. {nl}	계시를 숨겨둔 장치를 열려면 네 개의 보석이 필요해.{nl}그 보석 중 하나가 이 보관실에 있지.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003258	No recuerdo dónde están todas las gemas ni el lugar de la revelación{nl}. Tal vez mi otra parte del alma tenga esa información.{nl}	그런데 다른 보석들의 위치라던가 계시가 숨겨진 곳은 기억이 안나..{nl}아마 다른 영혼이 알고 있을 거야.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003259	Pero, por suerte, existe un manual de instrucciones para el dispositivo secreto.{nl}Si lo encuentras, no tendremos que buscar la memoria para activar el dispositivo secreto.{nl}	그나마 다행히도 비밀 장치들의 작동법을 적어둔 설명서가 있어.{nl}그 설명서를 찾으면 기억이 완전하지 않아도 비밀 장치들을 작동할 수 있으니 큰 도움이 될 거야.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003260	El problema es que se necesita un hechizo especial para leer el manual{nl}. Para ello, necesitamos la Piedra Mágica Turquesa...	문제는 특수한 마력을 불어 넣어야 설명서 내용을 볼 수 있어.{nl}그래서 은은한 녹색 마석이 필요한데..				자나스의 영혼
QUEST_LV_0300_20160811_003261	¿Qué dices? Esa es la Piedra Mágica Turquesa, justo ahí. {nl}Viniste preparado, ¿no?	그건 은은한 녹색 마석이잖아?{nl}이미 가지고 있었구나. 다행이야.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003262	Eso hace que todo sea pan comido.{nl}El manual está escondido dentro de un montón de trastos en el Almacén n.º 2.{nl}	그렇다면 일은 쉽지.{nl}설명서는 제2 보관창고의 잡동사니들 사이에 숨겨놨어.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003263	Usa la Piedra Mágica Turquesa en el montón de basura, habrá un trozo de papel levitando.{nl} Ese es el manual.	그 잡동사니에 은은한 녹색 마석을 사용하면 글자가 떠오르는 종이가 있을 거야.{nl}그게 바로 설명서니까 가져오면 돼.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003264	Si encuentras el manual, por favor, ven directamente a la Sala de Espera.{nl}Encontraré mis otros pedazos de alma y recuperaré más recuerdos.	설명서를 찾거든 바로 접견소로 와 줘.{nl}나는 나의 다른 영혼이 있는 곳으로 가서 기억을 모으고 있을게.				자나스의 영혼
QUEST_LV_0300_20160811_003265	Encontré el manual y he recuperado algunos recuerdos. Ahora las cosas serán un poco más fáciles. {nl}Ahora, consigamos esas joyas.	설명서도 찾았고 기억도 어느 정도 돌아왔으니 조금은 일이 쉬워질 거야.{nl}이제 계시를 찾는데 필요한 왕의 보석들을 모아야겠어.				자나스의 영혼
QUEST_LV_0300_20160811_003266	El Rey tiene cuatro joyas.{nl}La roja está dentro del dispositivo secreto en el Almacén No. 1.	왕의 보석은 모두 4개야.{nl}그 중 왕의 붉은 보석은 제1 보관창고의 비밀 장치에 있어.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003267	Para abrirlo, debes encender tres lámparas.{nl}Sigue las instrucciones del manual para encender la lámpara.	그걸 열기 위해선 세 개의 램프를 켜야 해.{nl}램프를 켜는 방법은 설명서에 적혀 있으니 잘 따라 하면 어렵지 않을 거야.				자나스의 영혼
QUEST_LV_0300_20160811_003268	Dos de las lámparas requieren un aceite específico para cada una...{nl}El resto se puede encender con magia.	세 개의 램프 중에 두 개는 각각에 맞는 기름이 필요하고..{nl}나머지 하나는 마법으로 불이 밝혀지는 램프야.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003269	No se trata exactamente de invocar homúnculos, simplemente evita ser devorado por demonios y listo.	그리 복잡한 일은 아니니까 마족들의 공격만 조심하면 문제없을 거야.				자나스의 영혼
QUEST_LV_0300_20160811_003270	¿Ya encendiste dos de ellos? {nl}	벌써 두 개의 램프를 켜고 온거야?{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003271	Eres verdaderamente el revelador elegido por la Diosa Laima{nl}. Ahora bien, la última lámpara es la más difícil de todas.{nl}	과연 라이마 여신이 선택한 계시자라는 생각이 드네.{nl}마지막 램프는 앞서 불을 밝힌 램프들 보다는 복잡해.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003272	Pero para ti no será tan difícil.{nl}La última lámpara se encuentra en la Sala de Visitas Kalejimas.	하지만 너라면 문제없이 해결할 수 있을 거야.{nl}마지막 램프는 칼레이마스 접견소로 돌아가는 입구 쪽에 있어.				자나스의 영혼
QUEST_LV_0300_20160811_003273	La última lámpara se encenderá si activas los cinco círculos mágicos que la rodean.{nl}	마지막 램프는 주변에 있는 다섯 개의 마법진을 모두 발동하면 불이 밝혀져.{nl}				자나스의 영혼
QUEST_LV_0300_20160811_003274	Un círculo mágico activado afectará a los demás{nl}. Por lo tanto, debes pensar con anticipación cuál debes activar primero.	마법진을 발동하면 양 옆에 있는 마법진도 같이 반응하니까..{nl}어떤 마법진을 발동해야 할지 잘 생각해야해.				자나스의 영혼
