UI_20150714_001615	Detalles de Ayuda Simple	심플 도움말내용				
UI_20150714_001616	{@st43}Buzón de Mensajes	{@st43}메세지함				
UI_20150714_001617	{@st41b}Todo	{@st41b}전체				
UI_20150714_001618	{@st41b}Mensajes No Leídos	{@st41b}안읽은 메세지함				
UI_20150714_001619	{@st43}{s22}Elige un personaje para recibir los objetos.{/}	{@st43}{s22}아이템을 수령할 캐릭터를 선택해주세요.{/}				
UI_20150714_001620	{@st41b}Mejorar	{@st41b}강화				
UI_20150714_001621	{@st66}Objetos que requieren reparación	{@st66}수리 필요 아이템 목록				
UI_20150714_001622	{@st43}Simoni	{@st43}시모니				
UI_20150714_001623	{@st59}Aumentar habilidades{/}	{@st59}스킬을 올려주세요{/}				
UI_20150714_001624	{@st59}Cerrar{/}	{@st59}스킬과 특성을 닫습니다{/}				
UI_20150714_001625	{@st43}Habilidades y Atributos{/}	{@st43}스킬과 특성{/}				
UI_20150714_001626	Puntos de estadísticas restantes {nl}{@st46}%s	남은 스테이터스 포인트 {nl}{@st46}%s				
UI_20150714_001627	¡Me gusta! recibidos : %s	내가 받은 좋아요! : %s개				
UI_20150714_001628	{@st66b}Mostrar EXP Obtenida{/}	{@st66b}경험치 획득량 표기{/}				
UI_20150714_001629	{@st66b}Mostrar Nombre del Personaje{/}	{@st66b}캐릭터 이름 보기{/}				
UI_20150714_001630	{@st66b}Mostrar Solo Nombre de Equipo{/}	{@st66b}팀 이름만 표시{/}				
UI_20150714_001631	{@st66b}Mostrar nombres de los jugadores{/}	{@st66b}다른 캐릭터 이름 표시{/}				
UI_20150714_001632	{@st66b}Automático{/}	{@st66b}자동{/}				
UI_20150714_001633	{@st66b}Controlador{/}	{@st66b}조이패드{/}				
UI_20150714_001634	{@st66b}Teclado{/}	{@st66b}키보드{/}				
UI_20150714_001635	{@st66b}Ratón y teclado	{@st66b}마우스				
UI_20150714_001636	{@st66b}Pantalla Completa{/}	{@st66b}전체 화면{/}				
UI_20150714_001637	{@st66b}Modo Ventana{/}	{@st66b}창모드{/}				
UI_20150714_001638	{@st66b}Volumen de Efectos de Sonido (%s){/}	{@st66b}효과음 크기 (%s){/}				
UI_20150714_001639	{@st66b}Volumen de Música (%s){/}	{@st66b}음악 크기 (%s){/}				
UI_20150714_001640	{@st66b}Volumen Total (%s){/}	{@st66b}사운드 전체 크기 (%s){/}				
UI_20150714_001641	{@st66b}Modo Bajo{/}	{@st66b}저사양모드{/}				
UI_20150714_001642	{@st66b}Configuración Automática{/}	{@st66b}자동조정{/}				
UI_20150714_001643	{@st66b}Desactivar{/}	{@st66b}사용안함{/}				
UI_20150714_001644	{@st66b}Aplicar Resplandor{/}	{@st66b}블룸 적용{/}				
UI_20150714_001645	{@st66b}Aplicar Viñeta{/}	{@st66b}비넷팅 적용{/}				
UI_20150714_001646	{@st66b}Aplicar FXAA{/}	{@st66b}FXAA 적용{/}				
UI_20150714_001647	{@st66b}Aplicar Brillo{/}	{@st66b}GLOW 적용{/}				
UI_20150714_001648	{@st66b}Aplicar Profundidad{/}	{@st66b}Depth 적용{/}				
UI_20150714_001649	{@st66b}Aplicar Partícula Suave{/}	{@st66b}SoftParticle 적용{/}				
UI_20150714_001650	{@st66b}Aplicar Textura Alta {/}	{@st66b}고사양 텍스쳐 적용{/}				
UI_20150714_001651	{@st66b}Sincronización Vertical Activada{/}	{@st66b}수직 동기화 켜기{/}				
UI_20150714_001652	{@st66b}Sincronización Vertical Desactivada{/}	{@st66b}수직 동기화 끄기{/}				
UI_20150714_001653	{@st66b} Se cobran %s de plata al guardar y sacar objetos del almacén.{/}	{@st66b}창고에 물품을 보관하고 찾을시에 %s실버가 소모됩니다.{/}				
UI_20150714_001654	¡Le gusto a %s!	%s가 나를 좋아합니다				
UI_20150714_001655	{@st41}Observar	{@st41}관전하기				
UI_20150714_001656	{@st66b}Salir del Modo Espectador	{@st66b}관전 종료				
UI_20150714_001657	Se encontró una partida. ¿Deseas unirte?	게임을 찾았습니다. 참가하시겠습니까?				
UI_20150714_001658	{@st41}Unirse	{@st41}참가				
UI_20150714_001659	{@st41}Rechazar	{@st41}거절				
UI_20150714_001660	Finalizar Partida	경기 종료				
UI_20150714_001661	Muertes	데스				
UI_20150714_001662	Daño	피해량				
UI_20150714_001663	{@st41}Regresar a la Zona	{@st41}존으로 돌아가기				
UI_20150714_001664	{@st41b}Regresando a la Zona en %s segundos...{/}	{@st41b}%s초 후 존으로 이동합니다...{/}				
UI_20150714_001665	{@st59}Abre el Buzón de Mensajes{/}	{@st59}메세지함을 엽니다{/}				
UI_20150714_001666	{@st42}Cambiar Refugio{/}	{@st42}숙소 변경{/}				
UI_20150714_001667	{@st42}Configuración del Refugio{/}	{@st42}숙소 설정{/}				
UI_20150714_001668	{@st65}%s Puntuación{/}	{@st65}%s 점{/}				
UI_20150714_001669	{@st65}×%s{/}	{@st65}%s 개{/}				
UI_20150714_001670	{@st65}% Puntuación{/}	{@st65}%s점{/}				
UI_20150714_001671	{@st65}×%s{/}	{@st65}%s개{/}				
UI_20150714_001672	Descripción de la Imagen	사진에 대한 설명				
UI_20150714_001673	{#000000}%s segundos	{#000000}%s 초				
UI_20150714_001674	{#000000}%s equipado	{#000000}%s 장착				
UI_20150714_001675	Nombre del Grupo : {#2c140c}%s{/}	파티명 : {#2c140c}%s{/}				
UI_20150714_001676	Descripción : {#2c140c}%s{/}	설명 : {#2c140c}%s{/}				
UI_20150714_001677	Nivel Promedio de Grupo : {#2c140c}%s{/}	평균 레벨 :  {#2c140c}%s{/}				
UI_20150714_001678	Buscando : {#2c140c}%s{/}	찾는 파티원 :  {#2c140c}%s{/}				
UI_20150714_001679	Compartir Misión : {#2c140c}%s{/}	퀘스트 공유 :  {#2c140c}%s{/}				
UI_20150714_001680	Distribución de EXP : {#2c140c}%s{/}	경험치 분배규칙 :  {#2c140c}%s{/}				
UI_20150714_001681	Distribución de Objetos : {#2c140c}%s{/}	아이템 분배규칙 :  {#2c140c}%s{/}				
UI_20150714_001682	¿Lo pasaste bien con este grupo?	파티는 즐거우셨나요?				
UI_20150714_001683	{@st42} obtuvo %s por %s	{@st42}%s님이 %s(을)를 드셨습니다				
UI_20150714_001684	{@st42} %s mejoró %s	{@st42}%s님이 %s(을)를 강화하셨습니다.				
UI_20150714_001685	Nota :%s	메모 :%s				
UI_20150714_001686	{@st59}Añade el material en este espacio.{/}	{@st59}재료 아이템을 슬롯에 추가합니다.{/}				
UI_20150714_001687	{@st66b}Precio : %s{/}	{@st66b}가격 : %s{/}				
UI_20150714_001688	Saludo del Personaje	캐릭터 인사말				
UI_20150714_001689	Tienda de Compra	매입의뢰상점				
UI_20150714_001690	×%s	%s 개				
UI_20150714_001691	{@41b}Criterio	{@41b}조건				
UI_20150714_001692	{@st41}Eliminar	{@st41}삭제				
UI_20150714_001693	{@st41}Actualizar	{@st41}새로 고침				
UI_20150717_001694	{#ffff00}%s{/} jugadores les gusta este personaje	이 플레이어가 좋아요 {#ffff00}%s{/}				
UI_20150717_001695	{@st41b}{s56}Este juego es {#0066FF}	{@st41b}{s56}이 게임은 {#0066FF}				
UI_20150717_001696	Clasificado T.	12세 이용가				
UI_20150717_001697	{s40} {nl}Jugar por períodos prolongados puede afectar negativamente tu salud.{/}	{#FFFFFF}입니다.{nl}{s40} {nl}장시간의 게임 이용은 건강을 해칠 수 있습니다.{/}				
UI_20150717_001698	{@st66b}Entrar	{@st66b}입력				
UI_20150717_001699	{@st42}Info de Mi Invocación	{@st42}내 소환수 정보				
UI_20150717_001700	Tu movimiento se ralentiza cuando no tienes suficiente {@st59}STA{/}	{@st59}STA{nl}{@st59s}스태미나가 부족하면 이동이 느려집니다{/}				
UI_20150717_001701	{@st59}Ordena tu inventario{/}	{@st59}인벤토리를 정렬합니다{/}				
UI_20150717_001702	Ordenar	정리				
UI_20150717_001703	{@st59}Cerrar{/}	{@st59}조이패드 설명을 닫습니다.{/}				
UI_20150717_001704	{@st59}Cerrar{/}	{@st59}키보드 설명을 닫습니다.{/}				
UI_20150717_001705	Tutorial de ratón	마우스 튜토리얼				
UI_20150717_001706	{@st59}Cerrar{/}	{@st59}마우스 설명을 닫습니다.{/}				
UI_20150717_001707	Ataque : %s	공격력 : %s				
UI_20150717_001708	Defensa : %s	방어력 : %s				
UI_20150717_001709	FUE : %s	힘 : %s				
UI_20150717_001710	CON : %s	체력 : %s				
UI_20150717_001711	INT : %s	지능 : %s				
UI_20150717_001712	DES : %s	민첩 : %s				
UI_20150717_001713	SPR : %s	정신 : %s				
UI_20150717_001714	{@st42b}Las clases de Espadachín pueden esquivar presionando dos veces la tecla de flecha.{/}	{@st42b}소드맨 계열은 방향을 빠르게 두번 입력하여 질주할 수 있습니다{/}				
UI_20150717_001715	{@st42}Nombre y Descripción del Grupo{/}	{@st42}파티명과 설명{/}				
UI_20150717_001716	{@st42}Insertar Etiqueta de Invitación de Grupo	{@st42}파티 초대 태그 삽입				
UI_20150717_001717	{@st41b}Lista de Grupos Públicos{/}	{@st41b}공개 파티 목록{/}				
UI_20150717_001718	{@st41b}Lista de Personajes Recomendados{/}	{@st41b}추천 캐릭터 목록{/}				
UI_20150717_001719	{@st41b}Recibir Recomendación	{@st41b}추천 받기				
UI_20150717_001720	Esto solo puede ser usado por los líderes de grupo.	파티 리더만 사용 가능한 기능입니다.				
UI_20150717_001721	Debes usar la función de Recomendación de Miembros de Grupo.	파티원 추천 기능을 사용해야 합니다.				
UI_20150717_001722	{@st66b}Nombre de Clase de Misión{/}	{@st66b}퀘스트 클래스 네임{/}				
UI_20150717_001723	{@st59b}Tienda{nl}{@st59s} - Usa Shift + Clic derecho e ingresa una cantidad para comprar/vender varios objetos{nl} - Haz clic derecho dos veces para vender todos los objetos{/}	{@st59b}상점{nl}{@st59s} - 아이템을 여러 개 판매/구매하려면 Shift + 우클릭 후 갯수 입력{nl} - 아이템을 전량 판매하려면 마우스 더블 우클릭으로 이용{/}				
UI_20150717_001724	{@st59}Información del ratón{/}	{@st59}마우스 안내{/}				
UI_20150717_001725	{@st66b}Ordenar	{@st66b}정렬				
UI_20150717_001726	{@st59}Ordena los objetos en tu almacén{/}	{@st59}아이템을 정렬합니다.{/}				
UI_20150717_001727	{@st59}Equipa armas en esta ranura{nl}Presiona Alt+Z para intercambiar armas{/}	{@st59}슬롯에 무기 장착{nl}Alt+Z로 무기 전환{/}				
UI_20150717_001728	Observar a otro personaje	다른사람 시점으로 관전하기				
UI_20150717_001729	{@st41}Campo de Batalla	{@st41}배틀 필드				
UI_20150717_001730	Resultados	결과				
UI_20150717_001731	{@st41}Mover Ahora	{@st41}바로 이동				
UI_20150717_001732	{@st41b}             Un Nombre de Equipo representa a todos tus personajes.{nl}                Es un nombre común usado dentro del juego.{nl}                  (¡Cambiar tu Nombre de Equipo costará TP!){/}	{@st66b} 팀 이름은 모든 캐릭터를 대표하는 이름입니다.{nl}자유롭게 바꿀 수 있는 팀 이름은 거래, 길드 가입, 대화 등에 사용되는 공용 이름입니다.{/}				
UI_20150729_001733	{@st42}Mostrar solo atributos que se pueden aprender{/}	{@st42}학습 가능한 특성만 표시{/}				
UI_20150729_001734	Número de piernas	다리갯수				
UI_20150729_001735	Tecla	키				
UI_20150729_001736	Peso	몸무게				
UI_20150729_001737	{@st43}Tostado de Gema{/}	{@st43}젬 로스팅{/}	UI_20150323_001331	{@st43}Tostado de Gema{/}	{@st43}젬로스팅{/}	
UI_20150729_001738	{@st59b}Fabricación de Objeto{nl}{@st59s} - Un objeto se puede fabricar usando una receta.{nl} - Coloca la receta y los materiales requeridos en la ranura para comenzar a fabricar un objeto. {nl} - Puedes adjuntar un nombre único y una nota al objeto.{/}	{@st59b}아이템 제작{nl}{@st59s} - 레시피 아이템을 입수하면 해당하는 아이템 제작 가능{nl} - 레시피와 재료를 슬롯에 넣은 후 아이템 제작 실행{nl} - 제작하는 아이템에 이름과 메모 기입 가능{/}				
UI_20150729_001739	{@st59}Cerrar Fabricación de Flechas{/}	{@st59}화살제작을 닫습니다.{/}				
UI_20150729_001740	Fragmentos necesarios : Mutante %s / Bestia %s / Planta %s	필요 파편 : 변이 %s개 / 야수 %s개 / 식물 %s개	UI_20150317_000417	Fragmentos Requeridos : %s	필요 파편 : %s	
UI_20150729_001741	{@st42b}         Las clases de Espadachín pueden esprintar                     tocando dos veces una tecla direccional{/}	{@st42b}전사 계열은 방향을 빠르게 두번 입력하여 질주할 수 있습니다{/}	UI_20150717_001714	{@st42b}Las clases de Espadachín pueden esquivar presionando dos veces la tecla de flecha.{/}	{@st42b}소드맨 계열은 방향을 빠르게 두번 입력하여 질주할 수 있습니다{/}	
UI_20150729_001742	{@st41}Configuración de Grupo	{@st41}파티 설정				
UI_20150729_001743	{@st41}Configuración de Reclutamiento de Grupo	{@st41}파티 모집 설정				
UI_20150729_001744	{@st42}Buscar Miembros de Grupo{/}	{@st42}파티원 찾기 기능 사용{/}	UI_20150428_001520	Usar Búsqueda de Grupo 	파티원 찾기 기능 사용	
UI_20150729_001745	Cuando un jugador cumpla los criterios que estableciste, se mostrará el mensaje [¡Coincidencia de Grupo!] en tu pantalla.	조건이 일치하는 플레이어를 만난다면 [파티 조건 일치!] 문구가 표시 됩니다.				
UI_20150729_001746	{@st41b}Lista de Jugadores Recomendados{/}	{@st41b}추천 플레이어 목록{/}	UI_20150717_001718	{@st41b}Lista de Personajes Recomendados{/}	{@st41b}추천 캐릭터 목록{/}	
UI_20150729_001747	{@st41}Información de Atributo	{@st41}특성 및 정보				
UI_20150729_001748	{@st59}Cancelar Mejora{/}	{@st59}강화를 취소합니다{/}				
UI_20150729_001749	{@st59b}Mejora de Gema/Carta{nl}{@st59s} - Selecciona una gema o carta de tu inventario para mejorarla.{nl} - Todos los objetos, a excepción de los objetos de misión, se pueden usar como materiales para mejorar gemas.{nl} (Más efectivo al usar una gema como material){nl} - Las cartas solo se pueden mejorar usando otras cartas.{/}	{@st59b}젬/카드 강화{nl}{@st59s} - 강화할 젬 또는 카드를 인벤토리에서 선택하여 등록{nl} - 퀘스트 아이템을 제외한 모든 아이템을 젬 강화 재료로 사용 가능{nl}   (젬을 재료로 사용했을 때 효율이 가장 높음){nl} - 카드 강화는 다른 카드들로만 재료로 사용 가능{/}				
UI_20150729_001750	{#000000}{s22}Cola del Servidor	{#000000}{s22}서버 입장 대기중				
UI_20150729_001751	{#000000}{s22}El servidor está actualmente lleno. En cola para entrar.	{#000000}{s22}서버 인원이 가득 차 입장 대기 중 입니다.				
UI_20150729_001752	{#000000}{s22}Posición Actual : %s	{#000000}{s22}현재 순위 : %s				
UI_20150729_001753	{@st43}Liga de batallas por equipo	{@st43}팀 배틀 리그				
UI_20150729_001754	{@st59}Cerrar	{@st59}팀 배틀 리그를 닫습니다.				
UI_20150729_001755	{@st42}Horario de liga de batallas por equipo	{@st42}팀 배틀 리그 일정				
UI_20150729_001756	{@st43}Rankings de liga de batallas por equipo	{@st43}팀 배틀 리그 랭킹	UI_20150317_000804	{@st43}Rankings del Campo de Batalla	{@st43}배틀 필드 랭킹	
UI_20150729_001757	{@st59}Cerrar Equipo	{@st59}팀 배틀 리그 랭킹을 닫습니다.	UI_20150317_000805	{@st59}Cerrar rankings del Campo de Batalla	{@st59}배틀 필드랭킹을 닫습니다.	
UI_20150729_001758	Nombre del Equipo	팀 이름				
UI_20150729_001759	{@st41b}Nombre de Habilidad	{@st41b}스킬이름				
UI_20150729_001760	{@st59}Aceptar Misión de Grupo{/}	{@st59}파티 미션 진행을 수락합니다{/}	UI_20150317_001278	{@st59}Unirse a Misión de Grupo{/}	{@st59}파티 퀘스트 진행을 수락합니다{/}	
UI_20150729_001761	{@st59}Eliminar este Ticket{/}	{@st59}해당 티켓을 삭제합니다.{/}				
UI_20150729_001762	Puntuación	점수				
UI_20150729_001763	Entrar a liga de batallas por equipo	팀 배틀 리그 참여				
UI_20150730_001764	{@st56}Mi Rango	{@st56}내 랭킹				
UI_20150730_001765	{@st56}Rango de Eliminaciones	{@st56}킬 랭킹				
UI_20150730_001766	{@st56}Rango de Daño	{@st56}데미지 랭킹				
UI_20150803_001767	General: /s chat{nl}Grito: /y chat {nl}Grupo: /p chat{nl} Susurro: /w chat NombreEquipo	일반 : /s 할말{nl}외침 : /y 할말{nl}파티 : /p 할말{nl}귓속말 : /w 팀이름 할말	UI_20150317_000093	General: /s chat {nl} Grito: /y chat {nl} Grupo: /p chat{nl} Susurro: /w chat del nombre de usuario del personaje	일반 : /s 내용{nl}외침 : /y 내용{nl}파티 : /p 내용{nl}귓속말 : /w 캐릭명 내용	
UI_20150803_001768	{@st66b}Vibración del Controlador{/}	{@st66b}조이패드 진동{/}				
UI_20150803_001769	Se ha encontrado una partida. Por favor espera hasta poder unirte al juego.	게임을 찾았습니다. 잠시 후 게임에 입장합니다.	UI_20150714_001657	Se encontró una partida. ¿Deseas unirte?	게임을 찾았습니다. 참가하시겠습니까?	
UI_20150804_001770	{@st43}{s18}Elige el personaje que recibirá el objeto.{/}	{@st43}{s18}아이템을 수령할 캐릭터를 선택해주세요.{/}				
UI_20150804_001771	Engarces Máximos : %s	최대 소켓 %s개	UI_20150317_001141	Engarces Máximos : ×%s	최대 소캣 %s개	
UI_20150807_001772	{@st41b}Detalles {img red_down_arrow 16 16}	{@st41b}상세 보기 {img red_down_arrow 16 16}				
UI_20150807_001773	{@st41b}Precio :{/}	{@st41b}거래 정산 :{/}	UI_20150317_000632	{@st41b}Precio{/}	{@st41b}거래 정산 ▶{/}	
UI_20150807_001774	{@st41b}Después de Reparar :{/}	{@st41b}예상 잔액 :{/}	UI_20150317_000633	{@st41b}Balance{/}	{@st41b}예상 잔액 ▶{/}	
UI_20150918_001775	Duración del Campamento	캠프 유지 시간				
UI_20150918_001776	Efecto	효과				
UI_20150918_001777	La duración del campamento aumenta al renovarse.{nl}Requiere %s de plata.	갱신시 캠프 유지시간이 증가되며{nl} %s실버가 소모됩니다.				
UI_20150918_001778	Almacén Personal	개인 창고				
UI_20150918_001779	{@st41b}Tipo : {@sti7}%s{/}	{@st41b}타입 : {@sti7}%s{/}				
UI_20150918_001780	{@st41b}Dificultad : {@sti7}%s{/}	{@st41b}조작난이도 : {@sti7}%s{/}				
UI_20150918_001781	{#ffff00}{ol}%s{/}{/} jugadores les gusta este personaje	이 플레이어가 좋아요 {#ffff00}{ol}%s{/}				
UI_20150918_001782	{@st43}Mazmorras Instanciadas	{@st43}인스턴스 던전				
UI_20150918_001783	{@st41}Verificar Ubicación	{@st41}위치 확인				
UI_20150918_001784	{#000000}Nombre de la Mazmorra{/}	{#000000}이름{/}				
UI_20150918_001785	{#000000}Nivel mínimo{/}	{#000000}입장레벨{/}				
UI_20150918_001786	{#000000}Cantidad de Entradas{/}	{#000000}입장 회수{/}				
UI_20150918_001787	{#000000}El número de entradas se reiniciará a las %s.{/}	{#000000}입장 횟수는 %s시에 초기화 됩니다.{/}				
UI_20150918_001788	{img silver 20 20} Precio	{img silver 20 20} 받는 가격				
UI_20150918_001789	Información de grupos cercanos	주변 파티 정보				
UI_20150918_001790	Fragmentos Requeridos : %s 	필요 파편 : %s개	UI_20150729_001740	Fragmentos necesarios : Mutante %s / Bestia %s / Planta %s	필요 파편 : 변이 %s개 / 야수 %s개 / 식물 %s개	
UI_20150918_001791	{@st66b}Vacío	{@st66b}비우기				
UI_20150918_001792	{@st42}Mostrar Grupos Cercanos{/}	{@st42}주변 파티 정보 표시{/}				
UI_20150918_001793	Amistad con {@sti9}%s{@st66b} : {@st66b}Nivel{/} {@sti9}%s {@st66b}	{@sti9}%s{@st66b}과의 친밀도 : {@sti9}%s {@st66b}레벨{/}	UI_20150317_000480	{@sti9}%s{@st41b}Cercanía : {@sti9}%s {@st41b}Nivel{/}	{@sti9}%s{@st41b}과의 친밀도 : {@sti9}%s {@st41b}레벨{/}	
UI_20150918_001794	Amistad	친밀도	UI_20150317_000483	{@st41b}Afinidad{/}	{@st41b}친밀도{/}	
UI_20150918_001795	{@st41b}¡Material obtenido para fabricar objeto!	{@st41b}제작 아이템 재료 획득!				
UI_20150918_001796	{@st66b}¡{s20}Te has quedado {/}{s20}{#cc6600}{ol}Incapacitado para el combate {/}{@st66b}{s20}!{/}	{@st66b}{s20}당신은 {/}{s20}{#cc6600}{ol}전투 불능 {/}{@st66b}{s20}상태가 되었습니다!{/}				
UI_20150918_001797	{@st66b}Reiniciar desde el Punto de Reaparición más cercano{/}	{@st66b}가까운 부활지점에서 다시하기{/}				
UI_20150918_001798	{@st66b}Reiniciar aquí (requiere %s TP){/}	{@st66b}제자리에서 다시하기(NXP %s개 필요){/}	UI_20150317_000607	{@st41b}Reaparecer aquí (requiere %s TP) {/}	{@st41b}제자리에서 다시하기(NXP %s개 필요){/}	
UI_20150918_001799	{@st66b}Volver a la región{/}	{@st66b}필드로 복귀하기{/}				
UI_20150918_001800	{@st66b}Abandonar la misión e intentar de nuevo{/}	{@st66b}퀘스트 포기 후 재시작하기{/}	UI_20150317_000609	{@st41b}Abandonar misión y reiniciar{/}	{@st41b}퀘스트 포기 후 재시작하기{/}	
UI_20150918_001801	{@st66b}Intentar de Nuevo{/}	{@st66b}재도전{/}	UI_20150317_000610	{@st41b}Intentar de nuevo{/}	{@st41b}재도전{/}	
UI_20150918_001802	{@st66b}Objetos Vendidos{/}	{@st66b}내가 판매한 아이템{/}				
UI_20150918_001803	{@st53}Puntos de Ranking : %s	{@st53}랭킹포인트 : %s				
UI_20150918_001804	Total No Comerciable: %s	총 거래 불가: %s개				
UI_20150918_001805	{@st42b}Verificar Diálogo{/}	{@st42b}대사 확인{/}				
UI_20150918_001806	{@st66b}Dar comida a grupo externo{/}	{@st66b}파티원 외 음식 제공{/}				
UI_20150918_001807	{@st41b}Cambiar Título del Cartel	{@st41b}간판이름변경				
UI_20150918_001808	{@sti9}Mi Rango	{@sti9}내 랭킹				
UI_20150918_001809	{@sti9}Rango de Eliminaciones	{@sti9}킬 랭킹				
UI_20150918_001810	{@sti9}Rango de Daño	{@sti9}데미지 랭킹				
UI_20151001_001811	{@st43}Configuración de Teclas{/}	{@st43}키 설정{/}				
UI_20151001_001812	{@st45tw2}Categoría	{@st45tw2}카테고리				
UI_20151001_001813	Acción	액션				
UI_20151001_001814	Restaurar predeterminados	기본값 복원				
UI_20151016_001815	{@st59}El objeto seleccionado será bloqueado{/}	{@st59}선택한 아이템이 잠금 상태가 됩니다.{/}				
UI_20151016_001816	{@st59}Puedes cambiar el tema de tu refugio y previsualizarlo.	{@st59}미리보기로 살펴보고 숙소의 테마를 변경할 수 있습니다. 	UI_20150323_001384	{@st59}Cambiar Refugio{nl} - Cambia el mapa y expande el número de personajes disponibles cambiando tu Refugio. 	{@st59}속소 변경{nl} - 숙소를 변경하여 맵을 변경하고 인원수를 확장합니다.	
UI_20151016_001817	%s Personajes{/}	정원%s명{/}				
UI_20151016_001818	{@st42b}Vista Previa	{@st42b}미리보기				
UI_20151016_001819	{@st42b}Regresar	{@st42b}돌아가기				
UI_20151016_001820	{@st42b}Comprar	{@st42b}구매				
UI_20151016_001821	{@st42b}Usar	{@st42b}적용				
UI_20151016_001822	Nombre y Descripción del Gremio	길드명과 소개글				
UI_20151016_001823	Nombre del Equipo	팀이름				
UI_20151016_001824	Título	직책				
UI_20151016_001825	Aviso	공지사항				
UI_20151022_001826	{@st41}Cola del Servidor	{@st41}서버 입장 대기중				
UI_20151022_001827	{#000000}{s18}El servidor está actualmente lleno. En cola para entrar.	{#000000}{s18}서버 인원이 가득 차 입장 대기 중 입니다.				
UI_20151022_001828	{#000000}{s18}Posición Actual : %s	{@st66b18}현재 순위 : %s				
UI_20151022_001829	{@st66b}Mostrar Efectos de Otros Personajes	{@st66b}다른 캐릭터 이펙트 보기				
UI_20151102_001830	TP	NXP				
UI_20151224_001831	{@st41b}Cambiar{s18}(Requiere 100 TP){/}	{@st41b}변경{s18}(TP 100 필요){/}	UI_20150317_000045	{@st41b} Cambiar {s18} (se requieren 100 TP) {/}	{@st41b}변경{s18}(NXP 100 필요){/}	
UI_20151224_001832	Cantidad a Consumir	소비 개수				
UI_20151224_001833	Cantidad Disponible	보유 개수				
UI_20151224_001834	{@st43}Tienda para venta de magia{/}	{@st43}주문 판매상점{/}	UI_20150428_001498	{@st43}Tienda de Compra{/}	{@st43}매입상점{/}	
UI_20151224_001835	{@st59}Cerrar{/}	{@st59}주문 판매상점을 닫습니다{/}				
UI_20151224_001836	{@st43}Tienda para venta de magia	{@st43}주문 판매상점	UI_20150317_000065	{@st43}Máquina Expendedora de Buffs	{@st43}버프 자판기	
UI_20151224_001837	Tienda para venta de magia	주문 판매상점	UI_20150317_000069	Máquina Expendedora de Buffs	버프 자판기	
UI_20151224_001838	{@st59}Cerrar	{@st59}주문 판매상점을 닫습니다.	UI_20150317_000070	{@st59}Cerrar	{@st59}버프 자판기를 닫습니다.	
UI_20151224_001839	{@st59}Tienda de Venta de Hechizos{nl} - Puedes recibir una habilidad de buff del jugador pagando en plata.	{@st59}주문 판매상점{nl} - 실버를 지불해 해당 플레이어에게 버프 스킬을 받을 수 있습니다.	UI_20150317_000071	{@st59}Máquina Expendedora de Buffs{nl} - Puedes pagar plata para recibir buffs de otro jugador.	{@st59}버프 자판기{nl} - 실버를 지불해 해당 플레이어에게 버프 기술을 시전받을 수 있습니다.	
UI_20151224_001840	{@st41b}Construir	{@st41b}건설				
UI_20151224_001841	{@st41b}Materiales y Precio	{@st41b}소비재료 및 비용				
UI_20151224_001842	{@st66b}Campamento Base	{@st66b}베이스캠프	UI_20150406_001460	{@st41b}Campamento Base	{@st41b}베이스캠프	
UI_20151224_001843	{@st66b}Registros	{@st66b}기록				
UI_20151224_001844	Cantidad de Piernas	다리개수	UI_20150729_001734	Cantidad de Piernas	다리갯수	
UI_20151224_001845	{@st41}Confirmar	{@st41}확인				
UI_20151224_001846	{@st42}Usar{/}	{@st42}사용{/}				
UI_20151224_001847	{@st66b18}※ Las compras hechas con TP no son reembolsables.{/}	{@st66b18}※구매에 사용된 TP는 환불되지 않습니다.{/}				
UI_20151224_001848	{@st59}Gremio  (/g chat){/}	{@st59}길드  (/g 할말){/}				
UI_20151224_001849	{@st59}Gremio   (/g chat){/}	{@st59}길드   (/g 할말){/}				
UI_20151224_001850	{@st42}Tamaño de Texto	{@st42}글자 크기				
UI_20151224_001851	{@st66b}Información	{@st66b}정보	UI_20150317_000153	{@st41b}Información	{@st41b}정보	
UI_20151224_001852	HP de la Estatua de Diosa	여신상HP				
UI_20151224_001853	Ronda	라운드				
UI_20151224_001854	Jugador	플레이어				
UI_20151224_001855	Aliado	아군				
UI_20151224_001856	Enemigo	적군				
UI_20151224_001857	{@st66b}Cocina	{@st66b}조리	UI_20150414_001491	{@st41b}Cocina	{@st41b}조리	
UI_20151224_001858	{@st66b}Comida	{@st66b}음식	UI_20150414_001492	{@st41b}Comida	{@st41b}음식	
UI_20151224_001859	{@st66b}Lista	{@st66b}목록	UI_20150317_000214	{@st41b}Lista	{@st41b}목록	
UI_20151224_001860	{@st66b}Gestionar	{@st66b}관리	UI_20150317_000215	{@st41b}Gestionar	{@st41b}관리	
UI_20151224_001861	{@st59}Cerrar{/}	{@st59}길드 정보를 닫습니다{/}				
UI_20151224_001862	{@st43}Gremio{/}	{@st43}길드{/}				
UI_20151224_001863	{@st41b}Información Básica	{@st41b}기본정보				
UI_20151224_001864	{@st41b}Propiedad	{@st41b}속성				
UI_20151224_001865	Buscando participantes para evento de gremio.	길드이벤트 참가자를 모집하고 있습니다.				
UI_20151224_001866	{@st41b}Mejora y Rango	{@st41b}성장 및 랭크				
UI_20151224_001867	{@st41b}Atributos del Gremio	{@st41b}길드 특성				
UI_20151224_001868	{@st43}Mejorar Gremio{/}	{@st43}길드 성장{/}				
