ITEM_20150317_003556	Bomba sagrada	성령폭탄			
ITEM_20150317_003557	Una bomba bendecida con poder sagrado. Puede derrotar a Glizardon de un solo golpe.	성력이 깃든 폭탄. 글리자돈을 일격에 처치할 수 있다.			
ITEM_20150317_003558	Piedra Sagrada	성령석			
ITEM_20150317_003559	Pergamino entregado por el guardia de seguridad	경비병이 준 스크롤			
ITEM_20150317_003560	Una vez el pergamino es usado, uno puede distinguir qué Hogmas están usando collares.	스크롤을 사용하면 목걸이를 가진 호그마를 구분할 수 있다.			
ITEM_20150317_003561	Collar de aspecto descuidado	초라해 보이는 목걸이			
ITEM_20150317_003562	En la parte posterior se puede ver "Para ...amado Rukl..s, Lydia."	뒷 면에 ..랑했던 루클..스 에게, 리디아가. 라고 새겨져 있다.			
ITEM_20150317_003563	Dobladillo de la Dalda de Demonio Pequeño	꼬마 마족의 옷자락			
ITEM_20150317_003564	Un dobladillo de falda obtenido derrotando Pawndel y Pawnd. Un ingrediente necesario para hacer el pergamino de transformación en demonio.	폰델과 폰드를 처치하고 얻은 옷자락. 마족 변신 스크롤을 만들 재료이다.			
ITEM_20150317_003565	El alma del peón	폰드의 영혼			
ITEM_20150317_003566	El alma de un demonio recogida con el fin de identificar a los monstruos demoníacos.	마족 몬스터들을 파악하기 위해 수집한 마족의 영혼.			
ITEM_20150317_003567	Alma de Pawndel	폰델의의 영혼			
ITEM_20150317_003568	El alma de Corilo	코릴러스의 영혼			
ITEM_20150317_003569	Balde	양동이			
ITEM_20150317_003570	Cubo usado para llenarlo de agua. Parece que se le puede atar una cuerda.	물을 담던 양동이. 줄에 매달아 쓸 수 있을 것 같다.			
ITEM_20150317_003571	Cuerda larga	긴 줄			
ITEM_20150317_003572	una cuerda muy larga. Para que se le puede atar algo.	상당히 긴 줄. 무언가 매달아 쓸 수 있을 것 같다.			
ITEM_20150317_003573	Pergamino de Transformación Demoniaco	마족 변신 스크롤			
ITEM_20150317_003574	Usa este pergamino para transformarte en Pawndel o Pawnd.	사용하면 폰델이나 폰드 중 하나로 변신할 수 있다.			
ITEM_20150317_003575	Cristal de luz	빛의 결정			
ITEM_20150317_003576	Un cristal de poder procesado y lleno con la fuerza de la luz. Puede liberar el encantamiento que esta vinculado a las puertas sellada de la Catedral.	힘의 결정을 가공하여 만든 빛의 기운이 충만한 결정. 성당 정문의 마족 결계를 해제할 수 있다.			
ITEM_20150317_003577	Collar embarrado	흙투성이 목걸이			
ITEM_20150317_003578	Un collar viejo y embarrado que alguien dejó caer hace mucho tiempo.	누군가가 오래 전 떨어뜨린, 낡고 흙투성이의 목걸이			
ITEM_20150317_003579	Flecha de madera de Vubbe	부베의 나무 화살			
ITEM_20150317_003580	Flecha de madera usada por los High Vubbe Archers. Podría ser útil para leña.	하이 부베 궁수가 가지고 있던 나무 화살. 불쏘시개로 좋을 것 같다.			
ITEM_20150317_003581	Material necesario para crear la Vara Adivinadora Vulgar Usada para buscar el primer fragmento de lápida. necesitas recolectar muchos.	첫 번째 비석 조각을 찾기 위한 조잡한 탐사막대의 재료. 충분히 모아서 가공해야 한다.			
ITEM_20150317_003582	Varilla de zahorí rudimentaria	조잡한 탐사막대			
ITEM_20150317_003583	Una vara adivinadora que se usa para encontrar el primer fragmento de lápida, que esta en algún lugar bajo tierra. Se ve bastante débil como si se fuera a romper con la más mínima cantidad de fuerza.	땅 속 어딘가에 숨어있는 첫 번째 비석 조각을 찾기 위한 탐사막대. 힘을 조금만 가하면 부러질듯 약해 보인다.			
ITEM_20150317_003584	Fragmento polvoriento	먼지묻은 유적지 파편			
ITEM_20150317_003585	Un escombro que el epigrafista Raymond te ordenó recoger con la sospecha de que podría contener una parte de la Segunda lápida. Un fragmento de la segunad lápida puede o no que este aquí...	금석학자 레이몬드가 두 번째 비석 조각일지도 모른다면서 찾아오라고 한 파편. 이 중에 두 번째 비석조각이 없을 수도 있을 수도..			
ITEM_20150317_003586	Savia de árbol rechoncha	몽당 나무의 수액			
ITEM_20150317_003587	La savia de un árbol achaparrado solicitada por el mercader de objetos Edang. Sus poderosas propiedades mágicas lo han convertido en mercancia muy cara.	잡상인 에당이 부탁한 몽당 나무의 수액. 약효가 뛰어나서 금전적 가치가 높은 물건			
ITEM_20150317_003588	Recolector de savia	수액수집기			
ITEM_20150317_003589	Una herramienta usada para recolectar savia de Treearmblow	트리암블로의 수액을 받아내기 위한 도구			
ITEM_20150317_003590	Primer Fragmento de Lápida	첫 번째 비석 조각			
ITEM_20150317_003591	La primera parte del monumento perdido de Ruklys	유실된 루클리스 기념비의 첫 번째 조각			
ITEM_20150317_003592	Segundo Fragmento de Lápida	두 번째 비석 조각			
ITEM_20150317_003593	La segunda parte del monumento perdido de Ruklys	유실된 루클리스 기념비의 두 번째 조각			
ITEM_20150317_003594	Fragmento de Lápida Carbonizado	탄화된 유적 파편			
ITEM_20150317_003595	La tercera parte del monumento perdido de Ruklys	유실된 루클리스 기념비의 세 번째 조각			
ITEM_20150317_003596	Cuarto Fragmento de Lápida	네 번째 비석 조각			
ITEM_20150317_003597	La cuarta parte del monumento perdido de Ruklys	유실된 루클리스 기념비의 네 번째 조각			
ITEM_20150317_003598	Fragmento de ruinas	유적 파편			
ITEM_20150317_003599	El quinto fragmento de lápida está mezclado en este montón de escombros.	유실된 루클리스 기념비의 다섯 번째 조각이 섞여 있는 파편조각			
ITEM_20150317_003600	Fragmento de Lápida Restaurado	복원된 비석조각			
ITEM_20150317_003601	Una parte terminada del monumento perdido de Ruklys.	유실된 루클리스 기념비의 완성된 조각			
ITEM_20150317_003602	Tiene palabras ilegibles escritas.	뭔가 알아 볼 수 없는 글씨가 쓰여져 있다.			
ITEM_20150317_003603	La segunda revelción encontrada en la Iglesia Tenet	테넷 성당에서 발견된 두 번째 계시			
ITEM_20150317_003604	Paquete de Fragmentos de Lápidas	비석 조각 꾸러미			
ITEM_20150317_003605	Un paquete que el cazador de tesors Edang te pidio que entregaras al epigrafista Raymond	보물사냥꾼 에당이 금석학자 레이몬드에게 전달해 달라고 부탁한 꾸러미			
ITEM_20150317_003606	Pieza conmemorativa de Ruklys	루클리스 추모비 조각			
ITEM_20150317_003607	Un fragmento preparado para que el epigrafista Smith pueda restaurarlo facilmente.	금석학자 스미드가 복원하기 쉽도록 정리해준 조각			
ITEM_20150317_003608	Primer frotamiento	첫 번째 탁본			
ITEM_20150317_003609	Un calco del primer monumento de Lydia Schaffen	첫 번째 리디아 샤펜의 비석 탁본			
ITEM_20150317_003610	Segundo frotamiento	두 번째 탁본			
ITEM_20150317_003611	Un calco del segundo monumento de Lydia Schaffen	두 번째 리디아 샤펜의 비석 탁본			
ITEM_20150317_003612	Tercer frotamiento	세 번째 탁본			
ITEM_20150317_003613	Un calco del tercer monumento de Lydia Schaffen	세 번째 리디아 샤펜의 비석 탁본			
ITEM_20150317_003614	Cuarto frotamiento	네 번째 탁본			
ITEM_20150317_003615	Un calco del cuarto monumento de Lydia Schaffen	네 번째 리디아 샤펜의 비석 탁본			
ITEM_20150317_003616	Quinto frotamiento	다섯 번째 탁본			
ITEM_20150317_003617	Un calco del quinto monumento de Lydia Schaffen	다섯 번째 리디아 샤펜의 비석 탁본			
ITEM_20150317_003618	Paquete de flechas	화살 묶음			
ITEM_20150317_003619	Un manojo de flechas que el cazador Talas para curtirlas con fuego y poder usarlas contra los Infrobirks.	헌터 탈러스가 인프로버크에게 사용하여 달궈달라고 부탁한 화살 묶음.			
ITEM_20150317_003620	Ingredientes experimentales	실험재료			
ITEM_20150317_003621	Materiales experimentales solicitados por el nigromante Drashus. Llévalos a Drashus.	사령술사 드라슈스가 주문한 실험 재료. 드라슈스에게 가져다 주자.			
ITEM_20150317_003622	Algas acuáticas	물풀			
ITEM_20150317_003623	Hierba acuática que crece en el arroyo Clearawl. Drashus la usa para invocar espíritus poderosos.	크리아울 개울에서 자라는 물풀. 드라슈스가 강력한 악령을 불러내는데 쓰인다.			
ITEM_20150317_003624	Piedra de control mental del hombre lagarto	리자드맨 정신지배석			
ITEM_20150317_003625	Si derrotas a un Hombre Lagarto después de usar esta piedra, te seguirá.	리자드맨에게 다가가 사용한 후 제압하면 리자드맨을 따라오게 만들 수 있는 능력이 담긴 돌			
ITEM_20150317_003626	Piedra de control mental Infroburk	인프로버크 정신지배석			
ITEM_20150317_003627	Si derrotas a un Infrobuck después de usar esta piedra, te seguirá.	인프로버크에게 다가가 사용한 후 제압하면 인프로버크를 따라오게 만들 수 있는 능력이 담긴 돌			
ITEM_20150317_003628	Herramienta de frotamiento	탁본 도구			
ITEM_20150317_003629	Una herramienta que ha dado el cazador Talas para hacer calcos de los monumentos de Lydia Schaffen.	리디아 샤펜의 비석 탁본작업을 위해 헌터 탈러스가 제공한 도구			
ITEM_20150317_003630	Punta de flecha endurecida al fuego	달궈진 화살 촉			
ITEM_20150317_003631	Punta de Flecha Curtida con Fuego para usarla contra los Infrobucks.	인프로버크를 이용해 달군 화살촉			
ITEM_20150317_003632	Carbón de Long-Branched Tree	긴팔 나무 목탄			
ITEM_20150317_003633	Carbón obtenido derrotando Long-Branched Tree. Si lo toca deja una sustancia negra.	긴팔 나무를 처치하여 얻은 목탄. 만지면 까맣게 묻어나온다.			
ITEM_20150317_003634	Variedad de bombas	소이폭탄			
ITEM_20150317_003635	Una bomba capaz de prender fuego al Árbol de Ramas Largas.	긴팔 나무에게 불을 붙일 수 있는 폭탄			
ITEM_20150317_003636	Revelación que tuvo Bramble. Es ilegible - Llevaselo a la Diosa Saule.	브람블이 가지고 있던 계시. 아직 읽을 수 없으니 사울레 여신께 가져가보자.			
ITEM_20150317_003637	Dispositivo del Despertar de Guardián	수호자 각성 장치			
ITEM_20150317_003638	Dice que despierta a un guardián Boowook.	잠든 부우크를 다시 깨울 수 있다고 한다.			
ITEM_20150317_003639	Piedra Mágica de Zolem	졸렘 마석			
ITEM_20150317_003640	Una piedra mágica de Zolem necesaria para atraer a un Unicornio	유니콘을 유인하기 위해 필요한 졸렘 마석			
ITEM_20150317_003641	Cuerno de unicornio	유니콘의 뿔			
ITEM_20150317_003642	Un trofeo obtenido derrotando a un Unicornio. Llevaselo al Oficial del Ejercido de Fedimian.	유니콘을 처치하고 얻어낸 전리품. 페디미안의 군 관계자를 찾아 전해 주자.			
ITEM_20150317_003643	Colmena vacía	빈 벌집			
ITEM_20150317_003644	Una colmena con toda la miel extraida, cae cera de abejas.	꿀은 다 빨아 먹고 밀랍만 남은 빈 벌집.			
ITEM_20150317_003645	Tapón de Corcho	코르크 마개			
ITEM_20150317_003646	Un tapón de corcho que sellaba un barril de aceite.	기름통을 틀어막고 있던 코르크 마개			
ITEM_20150317_003647	Herramientas de Frabricación de Cerveza	양조기구			
ITEM_20150317_003648	Herramientas utilizadas para la elaboración de cerveza	양조업을 할 때 사용하는 도구			
ITEM_20150317_003649	Jalea real	로열 젤리			
ITEM_20150317_003650	¡Una jalea real muy nutritiva!	영양 만점 로열 젤리!			
ITEM_20150317_003651	Garra de monstruo (temporal)	몬스터의 발톱(임시)			
ITEM_20150317_003652	La garra de un monstruo que solo aparece en la Plaza del Lamento en la Ciudad Petrificada.	석화된 도시 통곡의 광장에서만 출몰하는 몬스터의 발톱			
ITEM_20150317_003653	Bienes de Petrificación Robados	석화 장물			
ITEM_20150317_003654	Bienes robados por los Ladrones Dico que operan en la Plaza del Lamento.{nl}Han sido expuestos a la Escarcha Petrificante para que parezcan provenir de la Ciudad Petrificada.	석화된 도시 통곡의 광장에서 활동 중인 디코 도굴단이 훔친 장물입니다. 훔쳐온 물건들을 석화된 도시의 물건처럼 만들기 위해 석화서리에 노출시켜두었습니다.			
ITEM_20150317_003655	Botella grabada crípticamente	암호가 새겨진 물병			
ITEM_20150317_003656	Botella de agua con un código encriptado para encontrar al asaltador de tumbas Benjaminas escondido entre los guardias de la Plaza del Lamento en la Ciudad Petrificada.	석화된 도시 통곡의 광장의 경비병들 무리에 숨어있는 도굴꾼 벤자미나스를 찾기 위한 암호가 새겨진 물병			
ITEM_20150317_003657	Mapa muy antiguo	아주 오래된 지도			
ITEM_20150317_003658	Un mapa que se ve viejo. Parece como si fuera a desmoronarse.	아주 오래되어 보이는 지도. 금방 바스라질 것 같다.			
ITEM_20150317_003659	Polvo de piedra fragante	향나는 돌가루			
ITEM_20150317_003660	Polvo de piedra fragante que puede ser obtenido de monstruos en la Plaza del Lamento en la Ciudad Petrificada.	석화된 도시 통곡의 광장의 몬스터들에게 얻은 향나는 돌가루			
ITEM_20150317_003661	Carne monstruosa *	몬스터 고기덩어리*			
ITEM_20150317_003662	Trozos de carne que pueden ser fácilmente obtenidos de monstruos. Pero los humanos no pueden comerla. 	몬스터들로부터 쉽게 구할 수 있는 고기덩어리. 그러나 인간이라면 절대 먹을 수 없다.			
ITEM_20150317_003663	Tallos de caña tiernos	갈대의 연한 줄기			
ITEM_20150317_003664	Tallos interiores de reeds comunmente vistos en Starving Demon's Way. Es demasiado duro para comer crudo, incluso si se retira el tallo exterior.	큰아귀 길에서 흔하게 볼 수 있는 갈대의 속 줄기. 겉껍질의 질긴 부분을 제거했다고는 해도 그냥 먹기에는 턱없이 거칠다.			
ITEM_20150317_003665	Periferia de madera blanda	나무의 연한 속껍질			
ITEM_20150317_003666	La capa interna de la corteza sacado de un árbol en the Starving Demon's Way. Don't eat too much of it.	큰아귀 길의 나무껍질을 벗겨 낸 뒤 속을 판 부분. 너무 많이 먹지 않도록 하자.			
ITEM_20150317_003667	Caja de Música Pequeña	작은 오르골			
ITEM_20150317_003668	Un objeto intercambiado entre amantes como simbolo de su amor. Una linda caja de música que cabe en una pequeña bolsa.	연인간에 서로의 정표로 교환 했던 물건. 작은 주머니에 담긴 앙증맞은 오르골이다.			
ITEM_20150317_003669	Monster Meat	몬스터 살점			
ITEM_20150317_003670	Carne desprendida durante la caza de monstruos. El terrible olor por sí solo hace que sea difícil comerla.	사냥 중에 뜯겨져 나온 몬스터의 살점. 끔찍한 냄새 때문에 도저히 그냥은 먹을 수 없다.			
ITEM_20150317_003671	Brote de hoja de aceite	아셀루의 어린 잎			
ITEM_20150317_003672	Un brote de hojas que crece en Starving Demon's Way. Tiene muchos usos para la fabricación y la medicina.	큰아귀 길에 나 있는 아셀루의 어린 잎. 여러가지 재료나 약재로 쓰인다.			
ITEM_20150317_003673	Restos de comida	음식찌꺼기			
ITEM_20150317_003674	Restos de comida no identificables. Se puede usar como cebo para mosntruos. Cuando un monstruo entra en tu visión, puede lanzarselos pulsando la tecla V.	뭔지 알 수 조차 없는 음식의 찌꺼기. 이것으로 몬스터를 유인 할 수 있다. 몬스터가 시야에 들어 왔을 때 V 키를 눌러 사용하면 던질 수 있다.			
ITEM_20150317_003675	Fuente de energia de Raíz de Cristal	나무뿌리 수정 에너지원			
ITEM_20150317_003676	La fuente de energia de una raíz de cristal puede eliminar la contaminación rociandola en las raices de cristales.	나무뿌리 수정이 뿌려 놓은 오염원을 제거 할 수 있는, 나무뿌리 수정 에너지원.			
ITEM_20150317_003677	Reactivo del alma	영혼의 시약			
ITEM_20150317_003678	Catalizador para distinguir el monstruo que mató pilgrims en scattered stairs. 	흩어진 계단에서 순례자들을 죽인 몬스터들을 구별하기 위한 시약			
ITEM_20150317_003679	Flor sin nombre *	이름 모를 꽃*			
ITEM_20150317_003680	Ofrenda del Altar de Flores	제단에 바쳐진 꽃			
ITEM_20150317_003681	Ramo *	꽃다발*			
ITEM_20150317_003682	Una colección de flores en el altar dedicadas a apaciguar a los espíritus enfadados.	분노한 영혼들을 달래기 위해 제단에 바친 꽃을 모은 것			
ITEM_20150317_003683	Página Perdida de la Escritura de Peregrinos	순례자가 잃어버린 경전의 낱장			
ITEM_20150317_003684	Una hoja de las Escrituras del Peregrino.	순례자들이라면 필수로 가지고 다니는 경전의 낱장.			
ITEM_20150317_003685	Escritura del peregrino	순례자의 경전			
ITEM_20150317_003686	Una escritura necesaria para todos los peregrinos.	순례자들이라면 필수로 가지고 다니는 경전.			
ITEM_20150317_003687	Rabia condensada de los peregrinos que tiene la vara de fuego.	파이어로드가 가지고 있던 순례자들의 응축된 분노.			
ITEM_20150317_003688	Mapa del Bosque de los Árboles Morados Culpables	적갈나무 단층 숲 성소 지도			
ITEM_20150317_003689	Un mapa que muestra los santuarios del Bosque de los Árboles Morados Culpables. Click derecho para abrir el mapa.{nl}Por favor devuelvelo a la caja de rescate para el proximo peregrino que pase por el bosque.{nl}Localización ed la caja de rescate: En la esquina de Pretense Intersection.	적갈나무 단층 숲에 있는 축복의 성소를 모두 표시해 주는 지도. {nl}우클릭하면 지도가 펼쳐 집니다. 다 쓴 뒤에는 적갈나무 단층숲을 지나는 다른 순례자들을 위해 회수함에 넣어 주세요.{nl}회수함의 위치: 가식의 교각로로 가는 길목.			
ITEM_20150317_003690	Agua bendita obtenida de del Maestre Sacerdote para purificar los santuarios contaminados en el Bosque de los Árboles Morados Culpables.	적갈나무 단층숲의 오염된 성소를 정화하기 위해 프리스트 마스터로부터 얻어온 성수.			
ITEM_20150317_003691	Fragmento de yeso gris	회색 석고 조각			
ITEM_20150317_003692	Gesso dijo que se usa para reparar las estatuas de las diosas estropeadas en el Bosque de los Árboles Morados Culpables.	적갈나무 단층숲의 고장난 여신상을 수리할 때 쓰인다는 석고 가루.			
ITEM_20150317_003693	Hoja de Reed con Rocio  	갈대잎에 맺힌 이슬			
ITEM_20150317_003694	Rocio, se dice que se usa para templar el Yeso.	석고가루를 갤 때 쓰인다는 물.			
ITEM_20150317_003695	Señal de Naktis	나크티스의 흔적			
ITEM_20150317_003696	Marcas dejadas por Naktis en monstruos para manejarlos.(Temporal)	나크티스가 몬스터들을 부리기 위해 몬스터들의 몸에 박아놓은 흔적.(임시)			
ITEM_20150317_003697	Agua pura	맑은 물			
ITEM_20150317_003698	Agua pura que fluye por una pequeña parte del Bosque de la Culpa.	적갈나무 단층숲의 작은 내에서 흐르는 물.			
ITEM_20150317_003699	Estuche de cuero	가죽 주머니			
ITEM_20150317_003700	Un morral de cuero usado para llevar agua.	물을 담을 때 쓰이는 가죽 주머니.			
ITEM_20150317_003701	Flores de caña *	갈대꽃*			
ITEM_20150317_003702	Flores de Reed obtenidas de reeds en el Bosque de los Árboles Morados Culpables.	적갈나무 단층숲의 갈대에서 꺾은 갈대꽃.			
ITEM_20150317_003703	Purificador	정화부			
ITEM_20150317_003704	Un purificador que el Maestre Redentor vende. Se utiliza cuando la propiedad sagrada de algo se ensucia. Es muy caro.	파드너 마스터가 팔고 있는 정화부. 신성함이 오염되었을 때 쓰인다고 한다. 값이 너무 비싼게 흠.			
ITEM_20150317_003705	Rocio de Lápida	묘비의 이슬			
ITEM_20150317_003706	Rocio recogido de una lápida por la mañana temprano. Uno puede tener nauseas por ello, pero se puede beber.	새벽의 묘비에 맺혀 있던 이슬. 그냥 마시기엔 꺼림칙하지만, 일단 마실 수는 있다.			
ITEM_20150317_003707	Linterna	등불*			
ITEM_20150317_003708	Farol que ilumina alrededor del que lo posee.	주변을 밝혀 주는 등불.			
ITEM_20150317_003709	Medicamento	약			
ITEM_20150317_003710	Una medicina creada por Pilgrim Theophilis. El asegura que te evita las maldiciones.	순례자 테오필리스가 만든 약. 저주에 걸리지 않는다고 한다.			
ITEM_20150317_003711	Piel de monstruo	몬스터 각질*			
ITEM_20150317_003712	La piel de un monstruo que Theophilis necesitará para crear la medicina.	테오필리스가 만들어 준다고 하는 약의 재료가 되는 몬스터의 각질.			
ITEM_20150317_003713	Retrato Pequeño	작은 초상화*			
ITEM_20150317_003714	Un pequeño y portable retrato con la cara de alguien dibujada.	누군가의 얼굴이 그려져 있는 작은 휴대용 초상화.			
ITEM_20150317_003715	Pañuelo de Madre	어머니의 손수건*			
ITEM_20150317_003716	Un pañuelo que una madre cariñosa dio a su hijo que se iba de peregrinaje.	순례를 떠나는 아들에게 선물한, 어머니의 마음이 담겨 있는 손수건.			
ITEM_20150317_003717	Savia	수액			
ITEM_20150317_003718	Savia obtenida de árboles cortados en Pretense Intersection.	가식의 교각로의 잘린 나무들에게서 얻은 수액.			
ITEM_20150317_003719	Frasco	항아리			
ITEM_20150317_003720	Un recipiente utilizado para almacenar savia o agua.	수액이나 물 등을 담을 때 쓰이는 항아리.			
ITEM_20150317_003721	Ojos de Súcubo	서큐버스의 눈			
ITEM_20150317_003722	Los ojos de una súcubo con el [Collar de la Codicia - Resistencia] dentro de ellos. Theophilis seguramente pueda extraer el collar si se lo llevas.	[탐욕의 목걸이 - 체력] 이 박혀 있는, 서큐버스의 눈. 테오필리스에게 가져다 주면 목걸이를 빼내어 줄 것 같다.			
ITEM_20150317_003723	Piedra Patrón (Superior)	문양석(상)			
ITEM_20150317_003724	La parte superior de una piedra con un patrón sagrado dibujado.	성스러운 문양이 그려져 있는 돌의 윗 부분.			
ITEM_20150317_003725	Piedra Patrón (Media)	문양석(중)			
ITEM_20150317_003726	La parte media de una piedra con un patrón sagrado dibujado.	성스러운 문양이 그려져 있는 돌의 중간 부분.			
ITEM_20150317_003727	Piedra Patrón (Inferior)	문양석(하)			
ITEM_20150317_003728	La parte inferior de una piedra con un patrón sagrado dibujado.	성스러운 문양이 그려져 있는 돌의 아래 부분.			
ITEM_20150317_003729	Dulce pieza de panal	달콤한 벌통조각			
ITEM_20150317_003730	Un fragmento de un panal que emite un olor intenso y dulce.	달콤한 향이 강하게 풍기는 벌통조각			
ITEM_20150317_003731	Pieza Mágica del Altar de Bichiu	바치우 제단의 마석 조각			
ITEM_20150317_003732	Un fragmento no identificado de una piedra mágica que fue colocada en el altar.	제단에 놓여져 있던 정체불명의 마석 조각			
ITEM_20150317_003733	Pieza de colmena	벌통조각			
ITEM_20150317_003734	Una pieza de colmena que tiene un sabor dulce.	먹으면 아주 달콤한 맛이 나는 벌통 조각			
ITEM_20150317_003735	El cristal de un espíritu lleno de un aura sagrada.	신성한 염이 가득한 영혼의 결정체			
ITEM_20150317_003736	Escritura completa	온전한 경전			
ITEM_20150317_003737	Una escritura que contiene el poder de los textos sagrados.	성스러운 말씀의 힘이 담겨져 있는 경전			
ITEM_20150317_003738	Escritura de Espíritus	영혼의 경전			
ITEM_20150317_003739	Escrituras que contienen el alma de un obispo. Si aún se le puede llamar obispo...	주교의 영혼이 담긴 경전. 이것으로 주교의 영혼을 언제든지 불러낼 수 있다.			
ITEM_20150317_003740	Reliquia de la Compasión	자비의 성유물			
ITEM_20150317_003741	Una joya con forma de lagrima. Requerida para encontrar la llave de Maven.	물방울 모양의 보석. 메이번의 열쇠를 찾기 위해 필요하다고 한다.			
ITEM_20150317_003742	Reliquia de la Salvación	구원의 성유물			
ITEM_20150317_003743	Joya redonda. Requerida para encontrar la llave de Maven.	둥근 모양의 보석. 메이번의 열쇠를 찾기 위해 필요하다고 한다.			
ITEM_20150317_003744	La primera clave de Maven	메이번의 첫번째 열쇠			
ITEM_20150317_003745	Recuerdo del guardia	경비병 유품			
ITEM_20150317_003746	Reliquia de los guardias que han sido petrificados helados en el Deserted Market de la Petrified City.	석화된 도시 스산한 장터에서 석화된 서리에 의해 석화당한 경비병들의 유품			
ITEM_20150317_003747	Bolsa de herramientas agrícolas	농기구가 든 배낭			
ITEM_20150317_003748	Mochila llena de las herramientas necesarias para iniciar una granja.	농사를 짓는데 필요한 농기구들이 잔뜩 든 배낭			
ITEM_20150317_003749	Rama de árbol de abeja	벌나무 가지			
ITEM_20150317_003750	Una rama de un árbol de las abejas que contiene el poder de la diosa Austeja.	아우스테야 여신의 힘이 깃든 벌나무의 가지			
ITEM_20150317_003751	Ceniza demoníaca incinerada	불타버린 마족의 재			
ITEM_20150317_003752	Las cenizas de un demonio incinerado por el poder de la Diosa Austeja.	아우스테야 여신의 힘에 불타버린 마족의 재			
ITEM_20150317_003753	Orbe de residuo	잔재의 구슬			
ITEM_20150317_003754	Una orbe que puede destruir los sellos y barreras de los demonios.	마족의 결계를 파괴할 수 있는 구슬			
ITEM_20150317_003755	Tronco de roble	참나무 줄기			
ITEM_20150317_003756	Materiales de Construcción de Espantapajaros	허수아비를 제작하기 위한 재료			
ITEM_20150317_003757	Material para frabricar espantapájaros.	경작지 허수아비용 목재			
ITEM_20150317_003758	Madera que puede ser puesta en la tierra para parecerse a un espantapájaros.	밭에 설치해서 허수아비로 사용할 목재			
ITEM_20150317_003759	Saco de grano robado	훔쳐간 곡물 주머니			
ITEM_20150317_003760	Tras la muerte del monstruo, vomitó una masa de masa medio digerida.	몬스터가 죽으면서 토해 낸, 반쯤 소화 된 밀가루 반죽 덩어리.			
ITEM_20150317_003761	La tercera revelación encontrada en el Thorn Forest.	가시숲에서 발견된 세 번째 계시			
ITEM_20150317_003762	La cuarta revelación encontrada en el Mausoleo Real.	왕릉에서 발견된 네 번째 계시			
ITEM_20150317_003763	Aún no se puede leer. Llevaselo a Saule para que lo interprete.	아직 읽을 수 없다. 사울레에게 계시의 해석을 부탁하자.			
ITEM_20150317_003764	Herramienta de Calco para Objetos Petrificados	석화물 탁본 도구			
ITEM_20150317_003765	Una herramienta usada para hacer un calco del libro petrificado encontado en Ruklys Street.	루클리스 거리의 석화된 책의 탁본을 제작하기 위한 도구			
ITEM_20150317_003766	Magnificador del tiempo	시간 돋보기			
ITEM_20150317_003767	Herramienta utilizada para averiguar los desastres del pasado en Ruklys Street.xD	과거 루클리스 거리에서 벌어진 참사를 알아보기 위한 도구			
ITEM_20150317_003768	Talismán (Temporal)	부적(임시)*			
ITEM_20150317_003769	Talismán unido a un peregrino desconocido para sellar el poder de Tree Root Crystal.	이름모를 순례자가 나무뿌리 수정의 힘을 잠시나마 봉인하기 위해 붙여 놓은 부적.			
ITEM_20150317_003770	Fragmento del Símbolo de Austeja	조각난 아우스테야의 상징			
ITEM_20150317_003771	Símbolo relacionado con el altar de Austeja.	아우스테야 제단에 관련된 조각			
ITEM_20150317_003772	Símbolo de Austeja	아우스테야의 상징			
ITEM_20150317_003773	Un símbolo que contiene el poder de la Diosa Austeja, Tiene la habilidad de bloquear los poderes demoniacos.	아우스테야 여신의 힘이 깃든 상징물, 마족의 힘을 차단하는 효과가 있다.			
ITEM_20150317_003774	Paquete de artículos del comerciante	상인의 짐꾸러미			
ITEM_20150317_003775	Equipaje perdido del mercader de Spring Light Woods.	봄볕나무 숲 상인이 잃어버린 짐			
ITEM_20150317_003776	Jalea de miel de abeja	벌꿀 젤리			
ITEM_20150317_003777	Una jalea de olor dulce que puede a traer la flor de la primavera fuera de su escondite.	숨어 있는 봄볕초를 찾아낼 수 있는 벌꿀 향이 풍기는 젤리			
ITEM_20150317_003778	Hierba de luz primaveral	봄볕초			
ITEM_20150317_003779	Hierba misteriosa que surge de la tierra cuando huele la miel.	벌꿀향이 풍기면 땅속에서 솟아오르는 신기한 풀			
ITEM_20150317_003780	La segunda clave de Maven	메이번의 두번째 열쇠			
ITEM_20150317_003781	La tercera clave de Maven	메이번의 세번째 열쇠			
ITEM_20150317_003782	La cuarta clave de Maven	메이번의 네번째 열쇠			
ITEM_20150317_003783	La quinta clave de Maven	메이번의 다섯번째 열쇠			
ITEM_20150317_003784	Fragmento de llave rota	부러진 열쇠 조각			
ITEM_20150317_003785	Estudios sacerdotales	사제의 연구 자료			
ITEM_20150317_003786	Documentos relacionados con la investigación de la maldición de Naktis.	나크티스의 저주에 관련된 연구 자료가 적힌 문서			
ITEM_20150317_003787	Resultados de la Investigacón	연구결과물			
ITEM_20150317_003788	Las pertenencias perdidas del sacerdote	사제가 잃어버린 물건			
ITEM_20150317_003789	Medicamento	약재			
ITEM_20150317_003790	Medicina experimental	실험용 약			
ITEM_20150317_003791	Carne drogada	약 바른 고기			
ITEM_20150317_003792	Carne	고기			
ITEM_20150317_003793	Receta	레시피			
